id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,net_send_packet, diskio, memory_usage, istio_count, istio_duration
40012,N/A,,,,
50009,net_send_packet, diskio, memory_usage, istio_count, istio_duration
40011,N/A,,,,
40003,Start string not found.,,,,
51012,net_send_packet, diskio, memory_usage, istio_count, istio_duration
40008,,,,,
50004,net_send_packet, diskio, istio_count, istio_duration, cpu_usage
40007,N/A,,,,
50006,net_send_packet, diskio, memory_usage, cpu_usage, istio_duration
41013,N/A,,,,
50013,net_send_packet, diskio, istio_duration, istio_count, memory_usage
50008,net_send_packet, memory_usage, istio_count, istio_duration, cpu_usage
40009,N/A,,,,
51013,diskio, memory_usage, istio_count, istio_duration, cpu_usage
40013,None,,,,
51009,net_send_packet, diskio, memory_usage, istio_count, istio_duration
51010,net_send_packet, diskio, memory_usage, istio_count, istio_duration
40004,N/A,,,,
50012,net_send_packet, memory_usage, istio_count, istio_duration,
40005,N/A,,,,
50011,net_send_packet, diskio, istio_duration,,
50007,net_send_packet, diskio, memory_usage, istio_count, istio_duration
40010,None,,,,
40006,N/A,,,,
41012,N/A,,,,
41009,Start string not found.,,,,
51011,net_send_packet, memory_usage, istio_count, istio_duration, cpu_usage
41010,None,,,,
50010,net_send_packet, diskio, memory_usage, istio_count, cpu_usage
41011,None,,,,
50003,net_send_packet, diskio, memory_usage, istio_count, cpu_usage
