id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.5911),tensor(0.8423)
40012,normal,normal,tensor(0.2921),tensor(0.2885)
50009,failure,failure,tensor(0.6574),tensor(0.7672)
40011,normal,normal,tensor(0.3105),tensor(0.2885)
40003,normal,normal,tensor(0.2472),tensor(0.2758)
51012,failure,failure,tensor(0.5616),tensor(0.6422)
40008,normal,normal,tensor(0.3392),tensor(0.2963)
50004,failure,failure,tensor(0.5091),tensor(0.6316)
40007,normal,normal,tensor(0.2666),tensor(0.2885)
50006,failure,failure,tensor(0.4092),tensor(0.8560)
41013,normal,normal,tensor(0.2971),tensor(0.2885)
50013,failure,failure,tensor(0.4798),tensor(0.6793)
50008,failure,failure,tensor(0.5131),tensor(0.6862)
40009,normal,normal,tensor(0.2991),tensor(0.2885)
51013,failure,failure,tensor(0.6460),tensor(0.6690)
40013,normal,normal,tensor(0.3269),tensor(0.2924)
51009,failure,failure,tensor(0.4991),tensor(0.8921)
51010,failure,failure,tensor(0.6834),tensor(0.7073)
40004,normal,normal,tensor(0.3089),tensor(0.2885)
50012,failure,failure,tensor(0.4928),tensor(0.6663)
40005,normal,normal,tensor(0.3329),tensor(0.2885)
50011,failure,failure,tensor(0.4406),tensor(0.6518)
50007,failure,failure,tensor(0.5639),tensor(0.6608)
40010,normal,normal,tensor(0.3489),tensor(0.3539)
40006,normal,normal,tensor(0.3021),tensor(0.2885)
41012,normal,normal,tensor(0.3273),tensor(0.2885)
41009,normal,normal,tensor(0.3100),tensor(0.2758)
51011,failure,failure,tensor(0.5999),tensor(0.6895)
41010,normal,normal,tensor(0.3269),tensor(0.2924)
50010,failure,failure,tensor(0.5123),tensor(0.7116)
41011,normal,normal,tensor(0.3212),tensor(0.2924)
50003,failure,failure,tensor(0.6306),tensor(0.6305)
