id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.7379),tensor(0.9540)
40012,normal,normal,tensor(0.9742),tensor(0.9540)
51009,failure,failure,tensor(0.9058),tensor(0.9453)
41009,normal,normal,tensor(1.0000),tensor(0.9540)
51011,failure,failure,tensor(1.0000),tensor(0.9732)
50012,failure,failure,tensor(0.9365),tensor(0.9047)
50003,failure,failure,tensor(0.9269),tensor(0.9416)
41011,normal,normal,tensor(1.0000),tensor(0.9540)
40005,normal,normal,tensor(1.0000),tensor(0.9540)
50011,failure,failure,tensor(0.9026),tensor(0.9255)
41010,normal,normal,tensor(0.9760),tensor(0.9540)
51013,failure,failure,tensor(0.8907),tensor(0.9299)
40003,normal,normal,tensor(1.),tensor(0.9540)
51012,failure,failure,tensor(0.9801),tensor(0.9825)
40008,normal,normal,tensor(0.9990),tensor(0.9540)
50004,failure,failure,tensor(0.9645),tensor(0.9677)
40013,normal,normal,tensor(0.9985),tensor(0.9540)
50008,failure,failure,tensor(1.0000),tensor(0.9801)
41012,normal,normal,tensor(0.9590),tensor(0.9540)
50010,failure,failure,tensor(0.9283),tensor(0.9792)
41013,normal,normal,tensor(1.0000),tensor(0.9540)
40011,normal,normal,tensor(1.0000),tensor(0.9540)
40007,normal,normal,tensor(0.9131),tensor(0.9540)
51010,failure,failure,tensor(0.9277),tensor(0.9015)
40004,normal,normal,tensor(1.),tensor(0.9540)
40010,normal,normal,tensor(1.0000),tensor(0.9540)
40006,normal,normal,tensor(1.),tensor(0.9540)
50013,failure,failure,tensor(0.8552),tensor(0.9060)
50005,failure,failure,tensor(0.8539),tensor(0.8002)
50006,failure,failure,tensor(1.0000),tensor(0.9760)
50007,failure,failure,tensor(0.9583),tensor(0.9782)
50009,failure,failure,tensor(0.9548),tensor(0.9349)
