id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.5403),tensor(0.4541)
50007,failure,failure,tensor(0.2712),tensor(0.2037)
50012,failure,failure,tensor(0.2803),tensor(0.3067)
40004,normal,normal,tensor(0.2105),tensor(0.3989)
40009,normal,normal,tensor(0.5208),tensor(0.6702)
40010,normal,normal,tensor(0.5320),tensor(0.5754)
40006,normal,normal,tensor(0.2105),tensor(0.3989)
51010,failure,failure,tensor(0.2461),tensor(0.3733)
40012,normal,normal,tensor(0.3460),tensor(0.4363)
50013,failure,failure,tensor(0.8003),tensor(0.7785)
50009,failure,failure,tensor(0.7474),tensor(0.5428)
41009,normal,normal,tensor(0.1722),tensor(0.4136)
40013,normal,normal,tensor(0.6456),tensor(0.4541)
41013,normal,normal,tensor(0.2105),tensor(0.4136)
51011,failure,failure,tensor(0.3229),tensor(0.2924)
40008,normal,normal,tensor(0.2105),tensor(0.4136)
40007,normal,normal,tensor(0.6880),tensor(0.5754)
50010,failure,failure,tensor(0.8716),tensor(0.5453)
41011,normal,normal,tensor(0.2105),tensor(0.4136)
50003,failure,failure,tensor(0.2905),tensor(0.3048)
40011,normal,normal,tensor(0.5745),tensor(0.4541)
41010,normal,normal,tensor(0.5952),tensor(0.6702)
41012,normal,normal,tensor(0.1903),tensor(0.2293)
50004,failure,failure,tensor(0.2594),tensor(0.2787)
50008,failure,failure,tensor(0.1994),tensor(0.2427)
50011,failure,failure,tensor(0.4074),tensor(0.2378)
50005,failure,failure,tensor(0.1629),tensor(0.1445)
50006,failure,failure,tensor(0.8019),tensor(0.3846)
40005,normal,normal,tensor(0.3909),tensor(0.5533)
51013,failure,failure,tensor(0.2481),tensor(0.3005)
51012,failure,failure,tensor(0.2806),tensor(0.3377)
51009,failure,failure,tensor(0.9093),tensor(0.8656)
