id,kpi1,kpi2,kpi3,kpi4,kpi5
50012,request_success_rate, request_count,,,
51012,request_success_rate, request_count,,,
40007,None,,,,
50006,request_count, request_success_rate,,,
41011,,,,,
51009,request_success_rate, request_count,,,
50013,request_success_rate, request_count,,,
41012,N/A,,,,
40006,Start string not found.,,,,
40003,,,,,
40011,,,,,
40009,Start string not found.,,,,
50007,request_success_rate, request_count,,,
50003,request_count, request_success_rate,,,
40005,,,,,
50011,request_success_rate, request_count,,,
50009,request_success_rate, request_count,,,
40008,None,,,,
40013,N/A,,,,
50005,request_count, request_success_rate,,,
51011,request_success_rate, request_count,,,
40012,Start string not found.,,,,
41010,Start string not found.,,,,
40010,N/A,,,,
50010,request_success_rate, request_count,,,
50004,request_success_rate, request_count,,,
50008,request_success_rate, request_count,,,
51010,request_count, request_success_rate,,,
41013,,,,,
41009,Start string not found.,,,,
51013,request_success_rate, request_count,,,
40004,N/A,,,,
