id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.5904),tensor(0.9603)
50006,failure,failure,tensor(0.5325),tensor(0.9290)
41010,normal,normal,tensor(0.3258),tensor(0.9602)
40005,normal,normal,tensor(0.3192),tensor(0.9638)
40013,normal,normal,tensor(0.4201),tensor(0.9540)
40004,normal,normal,tensor(0.3855),tensor(0.9540)
40008,normal,normal,tensor(0.3107),tensor(0.9540)
50008,failure,failure,tensor(0.4921),tensor(0.7154)
51013,failure,failure,tensor(0.5674),tensor(0.9811)
41013,normal,normal,tensor(0.3800),tensor(0.9540)
50004,failure,failure,tensor(0.6093),tensor(0.8728)
50005,failure,failure,tensor(0.5973),tensor(0.9620)
40006,normal,normal,tensor(0.2714),tensor(0.9540)
41012,normal,normal,tensor(0.3340),tensor(0.9602)
50003,failure,failure,tensor(0.4938),tensor(0.9172)
40009,normal,normal,tensor(0.3399),tensor(0.9602)
50012,failure,failure,tensor(0.6166),tensor(0.9766)
50009,failure,failure,tensor(0.5759),tensor(0.9345)
51010,failure,failure,tensor(0.5222),tensor(0.8937)
51011,failure,failure,tensor(0.5131),tensor(0.9302)
50011,failure,failure,tensor(0.5357),tensor(0.9776)
50007,failure,failure,tensor(0.6267),tensor(0.9838)
51009,failure,failure,tensor(0.4364),tensor(0.9418)
40012,normal,normal,tensor(0.3719),tensor(0.9540)
40010,normal,normal,tensor(0.2720),tensor(0.9624)
40003,normal,normal,tensor(0.3792),tensor(0.9540)
40007,normal,normal,tensor(0.2949),tensor(0.9638)
50010,failure,failure,tensor(0.4970),tensor(0.9018)
51012,failure,failure,tensor(0.6276),tensor(0.9566)
41009,normal,normal,tensor(0.2797),tensor(0.9638)
41011,normal,normal,tensor(0.3265),tensor(0.9540)
40011,normal,normal,tensor(0.3703),tensor(0.9540)
