id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.6581),tensor(0.7048)
50005,failure,failure,tensor(0.9515),tensor(0.8254)
41012,normal,normal,tensor(0.8517),tensor(0.8422)
40008,normal,normal,tensor(0.3909),tensor(0.5780)
50007,failure,failure,tensor(0.8196),tensor(0.6659)
50004,failure,failure,tensor(0.3382),tensor(0.3211)
40012,normal,normal,tensor(0.4018),tensor(0.5780)
50010,failure,failure,tensor(0.7527),tensor(0.6661)
51013,failure,failure,tensor(0.9039),tensor(0.7985)
50011,failure,failure,tensor(0.7546),tensor(0.6663)
51009,failure,failure,tensor(0.1819),tensor(0.2021)
50012,failure,failure,tensor(0.9123),tensor(0.8202)
50008,failure,failure,tensor(0.8587),tensor(0.7058)
40007,normal,normal,tensor(0.5622),tensor(0.5584)
40003,normal,normal,tensor(0.7488),tensor(0.6210)
41009,normal,normal,tensor(0.6175),tensor(0.3219)
50009,failure,failure,tensor(0.1694),tensor(0.4657)
51010,failure,failure,tensor(0.1771),tensor(0.3059)
41010,normal,normal,tensor(0.2188),tensor(0.3989)
40004,normal,normal,tensor(0.9165),tensor(0.8956)
40013,normal,normal,tensor(0.9477),tensor(0.7340)
50013,failure,failure,tensor(0.7014),tensor(0.4417)
40005,normal,normal,tensor(0.7308),tensor(0.6592)
40006,normal,normal,tensor(0.7999),tensor(0.6072)
51011,failure,failure,tensor(0.5308),tensor(0.4925)
40010,normal,normal,tensor(0.6769),tensor(0.3334)
50006,failure,failure,tensor(0.8797),tensor(0.7567)
50003,failure,failure,tensor(0.8074),tensor(0.7005)
41013,normal,normal,tensor(0.7304),tensor(0.7261)
40009,normal,normal,tensor(0.7381),tensor(0.3067)
41011,normal,normal,tensor(0.3038),tensor(0.4136)
40011,normal,normal,tensor(0.8393),tensor(0.9602)
