id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.8828),tensor(0.7543)
51011,failure,failure,tensor(0.9086),tensor(0.7677)
40011,normal,normal,tensor(0.7729),tensor(0.8424)
41011,normal,normal,tensor(0.7611),tensor(0.6928)
50004,failure,failure,tensor(0.8855),tensor(0.5612)
50009,failure,failure,tensor(0.8020),tensor(0.5566)
40005,normal,normal,tensor(0.8318),tensor(0.7561)
41010,normal,normal,tensor(0.8310),tensor(0.7188)
40009,normal,normal,tensor(0.7124),tensor(0.8424)
50012,failure,failure,tensor(0.9052),tensor(0.8383)
50003,failure,failure,tensor(0.6103),tensor(0.6106)
50006,failure,failure,tensor(0.8084),tensor(0.5189)
50013,failure,failure,tensor(0.8962),tensor(0.7888)
51012,failure,failure,tensor(0.8675),tensor(0.8354)
51013,failure,failure,tensor(0.9036),tensor(0.7179)
41013,normal,normal,tensor(0.6815),tensor(0.4541)
40010,normal,normal,tensor(0.7116),tensor(0.9540)
40012,normal,normal,tensor(0.7604),tensor(0.8424)
40013,normal,normal,tensor(0.5928),tensor(0.7188)
40003,normal,normal,tensor(0.7805),tensor(0.8424)
51009,failure,failure,tensor(0.8569),tensor(0.8791)
50008,failure,failure,tensor(0.8969),tensor(0.8230)
50011,failure,failure,tensor(0.8064),tensor(0.8718)
51010,failure,failure,tensor(0.9219),tensor(0.7696)
40004,normal,normal,tensor(0.8097),tensor(0.7188)
40006,normal,normal,tensor(0.8223),tensor(0.7188)
50007,failure,failure,tensor(0.9070),tensor(0.9253)
40008,normal,normal,tensor(0.8303),tensor(0.8424)
40007,normal,normal,tensor(0.6759),tensor(0.7188)
41012,normal,normal,tensor(0.5557),tensor(0.4541)
41009,normal,normal,tensor(0.6995),tensor(0.7188)
50010,failure,failure,tensor(0.8499),tensor(0.8484)
