id,change_type,real_type,reason_score,solution_score
51010,failure,failure,tensor(0.8285),tensor(0.7107)
50012,failure,failure,tensor(1.0000),tensor(0.8597)
40009,normal,normal,tensor(0.3421),tensor(0.5533)
50009,failure,failure,tensor(0.7254),tensor(0.7880)
41009,normal,normal,tensor(1.),tensor(0.9491)
40007,normal,normal,tensor(0.7061),tensor(0.9602)
40011,normal,normal,tensor(1.),tensor(0.9602)
50008,failure,failure,tensor(0.7557),tensor(0.7999)
51012,failure,failure,tensor(0.9133),tensor(0.8626)
40005,normal,normal,tensor(0.3341),tensor(0.5780)
40008,normal,normal,tensor(0.8993),tensor(0.9490)
41013,normal,normal,tensor(0.3142),tensor(0.5533)
50013,failure,failure,tensor(0.7458),tensor(0.7626)
40012,normal,normal,tensor(0.3401),tensor(0.5533)
50003,failure,failure,tensor(0.9991),tensor(0.9895)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
51011,failure,failure,tensor(0.5301),tensor(0.4112)
41011,normal,normal,tensor(0.3310),tensor(0.5780)
50011,failure,failure,tensor(0.8890),tensor(0.9702)
51009,failure,failure,tensor(0.9171),tensor(0.7340)
40003,normal,normal,tensor(1.0000),tensor(0.9602)
41010,normal,normal,tensor(1.),tensor(0.9602)
40013,normal,normal,tensor(1.0000),tensor(0.9490)
50006,failure,failure,tensor(0.8244),tensor(0.8527)
50010,failure,failure,tensor(0.5373),tensor(0.4227)
50004,failure,failure,tensor(0.9916),tensor(0.8481)
40004,normal,normal,tensor(0.9749),tensor(0.9490)
51013,failure,failure,tensor(0.8570),tensor(0.8285)
50007,failure,failure,tensor(0.8995),tensor(0.9441)
50005,failure,failure,tensor(0.5735),tensor(0.4627)
40006,normal,normal,tensor(1.0000),tensor(0.9540)
41012,normal,normal,tensor(1.),tensor(0.9540)
