id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.2487),tensor(0.2293)
40012,normal,normal,tensor(0.3283),tensor(0.5780)
51009,normal,failure,tensor(0.8348),tensor(0.4850)
41009,normal,normal,tensor(0.2181),tensor(0.2293)
51011,failure,failure,tensor(0.5565),tensor(0.3703)
50012,normal,failure,tensor(0.9164),tensor(0.7789)
50003,failure,failure,tensor(0.3608),tensor(0.3590)
41011,normal,normal,tensor(1.0000),tensor(0.9602)
40005,normal,normal,tensor(0.9893),tensor(0.9824)
50011,failure,failure,tensor(0.5518),tensor(0.5933)
41010,normal,normal,tensor(0.9629),tensor(0.6210)
51013,failure,failure,tensor(0.7767),tensor(0.8195)
40003,normal,normal,tensor(0.7882),tensor(0.6210)
51012,failure,failure,tensor(0.8206),tensor(0.5913)
40008,normal,normal,tensor(0.9300),tensor(0.6210)
50004,normal,failure,tensor(0.9351),tensor(0.7789)
40013,normal,normal,tensor(0.2975),tensor(0.2293)
50008,failure,failure,tensor(0.7701),tensor(0.8832)
41012,normal,normal,tensor(1.0000),tensor(0.9490)
50010,failure,failure,tensor(0.8452),tensor(0.3170)
41013,normal,normal,tensor(0.9430),tensor(0.6210)
40011,normal,normal,tensor(0.9574),tensor(0.6210)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
51010,failure,failure,tensor(0.4794),tensor(0.3205)
40004,normal,normal,tensor(0.9510),tensor(0.7143)
40010,normal,normal,tensor(1.0000),tensor(0.9602)
40006,normal,normal,tensor(0.3537),tensor(0.4363)
50013,failure,failure,tensor(0.8646),tensor(0.5002)
50005,failure,failure,tensor(0.7532),tensor(0.5926)
50006,failure,failure,tensor(0.4517),tensor(0.4152)
50007,failure,failure,tensor(0.8967),tensor(0.9067)
50009,failure,failure,tensor(0.7878),tensor(0.8832)
