id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,memory_usage, istio_count, istio_duration, cpu_usage, istio_success_rate
40012,,,,,
50009,net_send_packet, diskio, memory_usage, istio_count, cpu_usage
40011,,,,,
40003,Start string not found.,,,,
51012,net_io,diskio,memory_usage,cpu_usage,istio_count
40008,,,,,
50004,net_tx_rate,cpu_usage,diskio,memory_usage,istio_count
40007,N/A,,,,
50006,memory_usage, cpu_usage, istio_duration, istio_count,
41013,Start string not found.,,,,
50013,istio_count, istio_duration, memory_usage, istio_success_rate, cpu_usage
50008,memory_usage, istio_count, istio_duration, cpu_usage,
40009,,,,,
51013,memory_usage, istio_count, istio_duration, istio_success_rate, cpu_usage
40013,Start string not found.,,,,
51009,net_io, diskio, memory_usage, istio_count, istio_duration
51010,net_count, diskio, memory_usage, istio_duration, cpu_usage
40004,Start string not found.,,,,
50012,net_io, cpu_usage, memory_usage, diskio, istio_count
40005,,,,,
50011,istio_duration, istio_count, memory_usage, cpu_usage,  net_requests_total
50007,istio_count, istio_duration, memory_usage, net_tx_rate, cpu_usage
40010,Start string not found.,,,,
40006,,,,,
41012,,,,,
41009,N/A,,,,
51011,memory_usage, istio_count, istio_duration, cpu_usage, istio_success_rate
41010,No KPIs exceeded thresholds.,,,,
50010,memory_usage, istio_count, istio_duration, cpu_usage,  net_transmit
41011,,,,,
50003,net_io, diskio, memory_usage, istio_duration, cpu_usage
