id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.2147),tensor(0.1254)
40012,normal,normal,tensor(0.2105),tensor(0.3989)
50009,failure,failure,tensor(0.4727),tensor(0.3628)
40011,normal,normal,tensor(0.2105),tensor(0.3989)
40003,normal,normal,tensor(0.3865),tensor(0.5533)
51012,failure,failure,tensor(0.4062),tensor(0.3513)
40008,normal,normal,tensor(0.7541),tensor(0.6210)
50004,failure,failure,tensor(0.6884),tensor(0.5094)
40007,normal,normal,tensor(0.2279),tensor(0.2293)
50006,failure,failure,tensor(0.3324),tensor(0.2714)
41013,normal,normal,tensor(0.2105),tensor(0.4136)
50013,failure,failure,tensor(0.7210),tensor(0.6610)
50008,failure,failure,tensor(0.3090),tensor(0.4330)
40009,normal,normal,tensor(0.6279),tensor(0.5754)
51013,failure,failure,tensor(0.2971),tensor(0.3669)
40013,normal,normal,tensor(0.4240),tensor(0.5533)
51009,failure,failure,tensor(0.8074),tensor(0.8013)
51010,failure,failure,tensor(0.4751),tensor(0.5667)
40004,normal,normal,tensor(0.6960),tensor(0.7188)
50012,failure,failure,tensor(0.3612),tensor(0.3181)
40005,normal,normal,tensor(0.2105),tensor(0.3989)
50011,failure,failure,tensor(0.7882),tensor(0.4809)
50007,failure,failure,tensor(0.2286),tensor(0.1662)
40010,normal,normal,tensor(0.2489),tensor(0.4404)
40006,normal,normal,tensor(0.2105),tensor(0.3989)
41012,normal,normal,tensor(0.2105),tensor(0.3989)
41009,normal,normal,tensor(0.2445),tensor(0.2293)
51011,failure,failure,tensor(0.3526),tensor(0.3747)
41010,normal,normal,tensor(0.3660),tensor(0.5695)
50010,failure,failure,tensor(0.6315),tensor(0.4060)
41011,normal,normal,tensor(0.2105),tensor(0.3989)
50003,failure,failure,tensor(0.7035),tensor(0.7230)
