id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.9559),tensor(0.7143)
51010,failure,failure,tensor(0.7009),tensor(0.6439)
50009,failure,failure,tensor(1.0000),tensor(0.9576)
41011,normal,normal,tensor(1.0000),tensor(0.9490)
40009,normal,normal,tensor(0.2564),tensor(0.4136)
41013,normal,normal,tensor(0.2312),tensor(0.3989)
40003,normal,normal,tensor(0.8459),tensor(0.7256)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
40004,normal,normal,tensor(1.0000),tensor(0.9602)
50010,failure,failure,tensor(0.7406),tensor(0.8410)
51011,failure,failure,tensor(0.8101),tensor(0.8128)
51013,failure,failure,tensor(0.8278),tensor(0.8226)
50005,failure,failure,tensor(0.7962),tensor(0.6729)
40012,normal,normal,tensor(0.9254),tensor(0.7143)
50004,failure,failure,tensor(0.9947),tensor(0.9908)
40006,normal,normal,tensor(0.8950),tensor(0.9490)
41010,normal,normal,tensor(1.0000),tensor(0.9602)
41009,normal,normal,tensor(0.9945),tensor(0.9491)
50003,failure,failure,tensor(0.8662),tensor(0.9533)
51012,failure,failure,tensor(0.7829),tensor(0.8694)
50013,failure,failure,tensor(0.5670),tensor(0.5271)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
50006,failure,failure,tensor(0.6064),tensor(0.5764)
50008,failure,failure,tensor(0.8994),tensor(0.8773)
50012,failure,failure,tensor(0.8945),tensor(0.9348)
51009,failure,failure,tensor(0.6331),tensor(0.5882)
50007,failure,failure,tensor(0.3271),tensor(0.2282)
50011,failure,failure,tensor(0.9798),tensor(0.9852)
40008,normal,normal,tensor(1.0000),tensor(0.9478)
41012,normal,normal,tensor(0.9102),tensor(0.9540)
40005,normal,normal,tensor(0.3081),tensor(0.4363)
40013,normal,normal,tensor(1.0000),tensor(0.9602)
