id,kpi1,kpi2,kpi3,kpi4,kpi5
40009,N/A,,,,
40012,N/A,,,,
51009,memory_usage, cpu_usage, istio_duration,,
41009,N/A,,,,
51011,net_recv_packet, cpu_usage, istio_count, diskio, istio_duration
50012,memory_usage, cpu_usage, istio_duration, diskio, net_recv_packet
50003,memory_usage, cpu_usage, istio_duration, istio_count, net_recv_packet
41011,N/A,,,,
40005,N/A,,,,
50011,memory_usage, cpu_usage, istio_duration, istio_count, net_send_packet
41010,N/A,,,,
51013,memory_usage, cpu_usage, istio_count, istio_duration, net_send_packet
40003,N/A,,,,
51012,net_recv_packet, memory_usage, cpu_usage, istio_count, istio_duration
40008,N/A,,,,
50004,memory_usage, cpu_usage, istio_duration,,
40013,N/A,,,,
50008,net_recv_packet, net_send_packet, memory_usage, cpu_usage, diskio
41012,N/A,,,,
50010,istio_duration, memory_usage, net_recv_packet, net_send_packet, cpu_usage
41013,N/A,,,,
40011,N/A,,,,
40007,N/A,,,,
51010,memory_usage, cpu_usage, istio_duration, diskio, net_send_packet
40004,N/A,,,,
40010,N/A,,,,
40006,,,,,
50013,cpu_usage, diskio, istio_duration,,
50005,memory_usage, cpu_usage, istio_count, istio_duration, net_recv_packet
50006,memory_usage, istio_duration, net_recv_packet, net_send_packet, diskio
50007,memory_usage, cpu_usage, istio_duration, diskio, istio_count
50009,cpu_usage, istio_duration, memory_usage, diskio, net_recv_packet
