id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(1.0000),tensor(0.9602)
51013,failure,failure,tensor(0.7299),tensor(0.7231)
40012,normal,normal,tensor(0.8369),tensor(0.8424)
40010,normal,normal,tensor(1.),tensor(0.9478)
41012,normal,normal,tensor(0.7302),tensor(0.9540)
51011,failure,failure,tensor(0.7105),tensor(0.7705)
41011,normal,normal,tensor(0.8110),tensor(0.7470)
40013,normal,normal,tensor(0.7832),tensor(0.8364)
40007,normal,normal,tensor(0.8679),tensor(0.9602)
50008,failure,failure,tensor(0.7334),tensor(0.7967)
40005,normal,normal,tensor(0.8135),tensor(0.9602)
51012,failure,failure,tensor(0.8248),tensor(0.7371)
51010,failure,failure,tensor(0.7027),tensor(0.4695)
40009,normal,normal,tensor(0.8046),tensor(0.8364)
41013,normal,normal,tensor(0.8086),tensor(0.9602)
50007,failure,failure,tensor(0.8393),tensor(0.7470)
40003,normal,normal,tensor(0.7537),tensor(0.9540)
41010,normal,normal,tensor(0.8119),tensor(0.8743)
50005,failure,failure,tensor(0.7495),tensor(0.4849)
40011,normal,normal,tensor(0.7738),tensor(0.9490)
40008,normal,normal,tensor(0.7581),tensor(0.9602)
50003,failure,failure,tensor(0.7533),tensor(0.6148)
50006,failure,failure,tensor(0.8346),tensor(0.8260)
51009,failure,failure,tensor(0.7935),tensor(0.5441)
50011,failure,failure,tensor(0.7204),tensor(0.5912)
50009,failure,failure,tensor(0.8630),tensor(0.6094)
50010,failure,failure,tensor(0.9822),tensor(0.9690)
50004,failure,failure,tensor(0.6812),tensor(0.5184)
50013,failure,failure,tensor(0.7644),tensor(0.5921)
50012,failure,failure,tensor(0.8997),tensor(0.6556)
41009,normal,normal,tensor(0.6829),tensor(0.8877)
40004,normal,normal,tensor(0.8716),tensor(0.8424)
