id,change_type,real_type,reason_score,solution_score
24878,normal,normal,tensor(0.6195),tensor(0.7164)
25267,normal,normal,tensor(0.9308),tensor(0.6165)
25425,normal,normal,tensor(0.9376),tensor(0.6142)
25494,normal,normal,tensor(0.9456),tensor(0.6142)
25969,normal,normal,tensor(0.9247),tensor(0.5067)
26681,normal,normal,tensor(0.9178),tensor(0.6314)
25917,normal,normal,tensor(0.9598),tensor(0.6807)
26475,normal,normal,tensor(0.9085),tensor(0.5431)
26868,normal,normal,tensor(0.9452),tensor(0.6637)
29811,normal,normal,tensor(0.9203),tensor(0.6314)
27171,normal,normal,tensor(0.9333),tensor(0.7014)
29836,normal,normal,tensor(0.9003),tensor(0.6142)
29867,normal,normal,tensor(0.9181),tensor(0.5802)
30659,normal,normal,tensor(0.9170),tensor(0.6181)
30705,normal,normal,tensor(0.7231),tensor(0.6042)
33620,normal,normal,tensor(0.9130),tensor(0.5492)
