id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.4012),tensor(0.9540)
40012,normal,normal,tensor(0.3777),tensor(0.9478)
51009,normal,failure,tensor(0.5679),tensor(0.9798)
41009,normal,normal,tensor(0.3739),tensor(0.9540)
51011,failure,failure,tensor(0.5470),tensor(0.9163)
50012,normal,failure,tensor(0.6065),tensor(0.9785)
50003,failure,failure,tensor(0.7232),tensor(0.9866)
41011,normal,normal,tensor(0.3938),tensor(0.9602)
40005,normal,normal,tensor(0.3745),tensor(0.9824)
50011,normal,failure,tensor(0.4379),tensor(0.7909)
41010,normal,normal,tensor(0.2941),tensor(0.9602)
51013,failure,failure,tensor(0.7027),tensor(0.9087)
40003,normal,normal,tensor(0.3481),tensor(0.9602)
51012,normal,failure,tensor(0.4028),tensor(0.8042)
40008,normal,normal,tensor(0.3458),tensor(0.9602)
50004,normal,failure,tensor(0.6057),tensor(0.9785)
40013,normal,normal,tensor(0.3781),tensor(0.9491)
50008,failure,failure,tensor(0.6886),tensor(0.9866)
41012,normal,normal,tensor(0.3670),tensor(0.9490)
50010,failure,failure,tensor(0.5118),tensor(0.6582)
41013,normal,normal,tensor(0.3075),tensor(0.9602)
40011,normal,normal,tensor(0.3371),tensor(0.9602)
40007,normal,normal,tensor(0.3960),tensor(0.9602)
51010,normal,failure,tensor(0.4895),tensor(0.9747)
40004,normal,normal,tensor(0.3458),tensor(0.9490)
40010,normal,normal,tensor(0.3693),tensor(0.9602)
40006,normal,normal,tensor(0.3930),tensor(0.9602)
50013,normal,failure,tensor(0.4807),tensor(0.9747)
50005,normal,failure,tensor(0.5463),tensor(0.9749)
50006,failure,failure,tensor(0.6744),tensor(0.9914)
50007,failure,failure,tensor(0.6905),tensor(0.9866)
50009,failure,failure,tensor(0.5719),tensor(0.9163)
