id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.6379),tensor(0.9906)
51012,failure,failure,tensor(0.5145),tensor(0.9163)
40007,normal,normal,tensor(0.3550),tensor(0.9478)
50006,failure,failure,tensor(0.6248),tensor(0.9892)
41011,normal,normal,tensor(0.3780),tensor(0.9602)
51009,failure,failure,tensor(0.6431),tensor(0.9866)
50013,failure,failure,tensor(0.5643),tensor(0.9942)
41012,normal,normal,tensor(0.3856),tensor(0.9540)
40006,normal,normal,tensor(0.3392),tensor(0.9490)
40003,normal,normal,tensor(0.3668),tensor(0.9602)
40011,normal,normal,tensor(0.4027),tensor(0.9602)
40009,normal,normal,tensor(0.3956),tensor(0.9830)
50007,failure,failure,tensor(0.6611),tensor(0.9866)
50003,failure,failure,tensor(0.6057),tensor(0.9830)
40005,normal,normal,tensor(0.3342),tensor(0.9602)
50011,failure,failure,tensor(0.6364),tensor(0.9742)
50009,failure,failure,tensor(0.7418),tensor(0.9742)
40008,normal,normal,tensor(0.3686),tensor(0.9478)
40013,normal,normal,tensor(0.3416),tensor(0.9540)
50005,failure,failure,tensor(0.5089),tensor(0.9400)
51011,failure,failure,tensor(0.7000),tensor(0.9906)
40012,normal,normal,tensor(0.3408),tensor(0.9490)
41010,normal,normal,tensor(0.3681),tensor(0.9824)
40010,normal,normal,tensor(0.4330),tensor(0.9540)
50010,failure,failure,tensor(0.6562),tensor(0.9087)
50004,failure,failure,tensor(0.7119),tensor(0.9866)
50008,failure,failure,tensor(0.4996),tensor(0.9163)
51010,failure,failure,tensor(0.6670),tensor(0.9866)
41013,normal,normal,tensor(0.3571),tensor(0.9602)
41009,normal,normal,tensor(0.2800),tensor(0.9490)
51013,failure,failure,tensor(0.5676),tensor(0.9346)
40004,normal,normal,tensor(0.4317),tensor(0.9540)
