id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,memory_usage, istio_count, istio_duration, cpu_usage, istio_success_rate
40012,Start string not found.,,,,
50009,"[ \""net_send_packet\",,,,
40011,,,,,
40003,N/A,,,,
51012,net\_io, cpu\_usage, istio\_count, memory\_usage, istio\_duration
40008,Start string not found.,,,,
50004,net\_io, diskio, istio_duration, memory\_usage, cpu\_usage
40007,Start string not found.,,,,
50006,memory_usage, cpu_usage, istio_duration, istio_count,  istio_success_rate
41013,Start string not found.,,,,
50013,istio_count, istio_duration, memory_usage, istio_success_rate, cpu_usage
50008,memory_usage, istio_count, istio_duration, cpu_usage,
40009,Start string not found.,,,,
51013,memory_usage, istio_count, istio_duration, istio_success_rate, cpu_usage
40013,N/A,,,,
51009,netwokring-latency, memory_usage, diskio, istio_duration, cpu_usage
51010,net_io, diskio, istio_count, istio_duration, memory_usage
40004,Start string not found.,,,,
50012,net_io, diskio, memory_usage, istio_count, istio_duration
40005,Start string not found.,,,,
50011,istio_duration, istio_count, memory_usage, cpu_usage,  net_request_rate
50007,net_count, net_duration, istio_success_rate, memory_usage, cpu_usage
40010,N/A,,,,
40006,,,,,
41012,,,,,
41009,N/A,,,,
51011,memory_usage, istio_count, istio_duration, istio_success_rate, cpu_usage
41010,Start string not found.,,,,
50010,memory_usage, istio_count, istio_duration, cpu_usage,  istio_success_rate
41011,,,,,
50003,net_bytes_in, cpu_usage, memory_usage, diskio, istio_duration
