id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(0.9507),tensor(0.6210)
51013,failure,failure,tensor(0.8897),tensor(0.9116)
40012,normal,normal,tensor(0.3580),tensor(0.5780)
40010,normal,normal,tensor(0.2159),tensor(0.3989)
41012,normal,normal,tensor(0.9388),tensor(0.6702)
51011,failure,failure,tensor(0.6807),tensor(0.6567)
41011,normal,normal,tensor(0.3354),tensor(0.5780)
40013,normal,normal,tensor(0.9061),tensor(0.6210)
40007,normal,normal,tensor(0.9152),tensor(0.6210)
50008,failure,failure,tensor(0.7372),tensor(0.6940)
40005,normal,normal,tensor(0.2190),tensor(0.2293)
51012,normal,failure,tensor(0.4691),tensor(0.6642)
51010,normal,failure,tensor(0.8364),tensor(0.4850)
40009,normal,normal,tensor(0.3064),tensor(0.5780)
41013,normal,normal,tensor(0.9153),tensor(0.6210)
50007,failure,failure,tensor(0.9246),tensor(0.9084)
40003,normal,normal,tensor(0.3616),tensor(0.5780)
41010,normal,normal,tensor(0.2226),tensor(0.4136)
50005,normal,failure,tensor(0.1922),tensor(0.2660)
40011,normal,normal,tensor(0.3167),tensor(0.5780)
40008,normal,normal,tensor(0.7812),tensor(0.6210)
50003,normal,failure,tensor(0.2489),tensor(0.2660)
50006,normal,failure,tensor(0.7521),tensor(0.5910)
51009,failure,failure,tensor(0.6259),tensor(0.4306)
50011,failure,failure,tensor(0.2665),tensor(0.2759)
50009,normal,failure,tensor(0.1844),tensor(0.2660)
50010,failure,failure,tensor(0.4979),tensor(0.3438)
50004,normal,failure,tensor(0.5042),tensor(0.6642)
50013,normal,failure,tensor(0.4576),tensor(0.6572)
50012,failure,failure,tensor(0.7223),tensor(0.3647)
41009,normal,normal,tensor(1.),tensor(0.9478)
40004,normal,normal,tensor(0.3715),tensor(0.4363)
