id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.2105),tensor(0.3989)
50007,failure,failure,tensor(0.3114),tensor(0.2329)
50012,failure,failure,tensor(0.1720),tensor(0.1317)
40004,normal,normal,tensor(0.4831),tensor(0.5754)
40009,normal,normal,tensor(0.6983),tensor(0.8424)
40010,normal,normal,tensor(0.2105),tensor(0.4136)
40006,normal,normal,tensor(0.2105),tensor(0.3989)
51010,failure,failure,tensor(0.2595),tensor(0.3043)
40012,normal,normal,tensor(0.3058),tensor(0.2293)
50013,failure,failure,tensor(0.7989),tensor(0.8174)
50009,failure,failure,tensor(0.2414),tensor(0.3108)
41009,normal,normal,tensor(0.1923),tensor(0.3989)
40013,normal,normal,tensor(0.2105),tensor(0.3989)
41013,normal,normal,tensor(0.2105),tensor(0.4136)
51011,failure,failure,tensor(0.2005),tensor(0.3546)
40008,normal,normal,tensor(0.2105),tensor(0.3989)
40007,normal,normal,tensor(0.8259),tensor(0.8424)
50010,failure,failure,tensor(0.2469),tensor(0.1734)
41011,normal,normal,tensor(0.2105),tensor(0.3989)
50003,failure,failure,tensor(0.8175),tensor(0.7073)
40011,normal,normal,tensor(0.2105),tensor(0.3989)
41010,normal,normal,tensor(0.4093),tensor(0.5533)
41012,normal,normal,tensor(0.2105),tensor(0.4136)
50004,failure,failure,tensor(0.2654),tensor(0.3443)
50008,failure,failure,tensor(0.2609),tensor(0.2717)
50011,failure,failure,tensor(0.1655),tensor(0.1350)
50005,failure,failure,tensor(0.7922),tensor(0.6407)
50006,failure,failure,tensor(0.2483),tensor(0.2556)
40005,normal,normal,tensor(0.4959),tensor(0.4541)
51013,failure,failure,tensor(0.3820),tensor(0.2283)
51012,failure,failure,tensor(0.3346),tensor(0.3642)
51009,failure,failure,tensor(0.1667),tensor(0.1866)
