id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.8083),tensor(0.7012)
40012,normal,normal,tensor(0.7152),tensor(0.7188)
50009,failure,failure,tensor(0.9170),tensor(0.9083)
40011,normal,normal,tensor(0.3909),tensor(0.5780)
40003,normal,normal,tensor(0.4083),tensor(0.4363)
51012,failure,failure,tensor(0.2911),tensor(0.3453)
40008,normal,normal,tensor(0.7541),tensor(0.6210)
50004,failure,failure,tensor(0.6754),tensor(0.5359)
40007,normal,normal,tensor(0.8094),tensor(0.7188)
50006,failure,failure,tensor(0.8153),tensor(0.8130)
41013,normal,normal,tensor(0.5521),tensor(0.5754)
50013,failure,failure,tensor(0.8664),tensor(0.7472)
50008,failure,failure,tensor(0.8531),tensor(0.9208)
40009,normal,normal,tensor(0.7801),tensor(0.8424)
51013,failure,failure,tensor(0.7404),tensor(0.5633)
40013,normal,normal,tensor(0.7304),tensor(0.8096)
51009,failure,failure,tensor(0.7867),tensor(0.5957)
51010,failure,failure,tensor(0.8345),tensor(0.7295)
40004,normal,normal,tensor(0.6960),tensor(0.7188)
50012,failure,failure,tensor(0.7341),tensor(0.7678)
40005,normal,normal,tensor(0.7391),tensor(0.9540)
50011,failure,failure,tensor(0.8045),tensor(0.7061)
50007,failure,failure,tensor(0.6711),tensor(0.6230)
40010,normal,normal,tensor(0.8928),tensor(0.8630)
40006,normal,normal,tensor(0.6237),tensor(0.6702)
41012,normal,normal,tensor(0.6155),tensor(0.8424)
41009,normal,normal,tensor(0.2304),tensor(0.4467)
51011,failure,failure,tensor(0.6502),tensor(0.6123)
41010,normal,normal,tensor(0.2542),tensor(0.3989)
50010,failure,failure,tensor(0.7050),tensor(0.5266)
41011,normal,normal,tensor(0.7470),tensor(0.9246)
50003,failure,failure,tensor(0.6427),tensor(0.4901)
