id,kpi1,kpi2,kpi3,kpi4,kpi5
40006,,,,,
51013,request_count, request_success_rate,,,
40012,,,,,
40010,N/A,,,,
41012,N/A,,,,
51011,None,,,,
41011,None,,,,
40013,,,,,
40007,None,,,,
50008,N/A,,,,
40005,request_count, request_success_rate,,,
51012,request_count, request_success_rate,,,
51010,request_count, request_success_rate,,,
40009,None,,,,
41013,None,,,,
50007,request_count, request_success_rate,,,
40003,None,,,,
41010,N/A,,,,
50005,request_count, request_success_rate,,,
40011,,,,,
40008,N/A,,,,
50003,None,,,,
50006,None,,,,
51009,None,,,,
50011,request_count, request_success_rate,,,
50009,N/A,,,,
50010,request_count, request_success_rate,,,
50004,request_count, request_success_rate,,,
50013,request_count, request_success_rate,,,
50012,None,,,,
41009,Start string not found.,,,,
40004,None,,,,
