id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.3737),tensor(0.0413)
<built-in function id>,failure,failure,tensor(0.3440),tensor(-0.0003)
<built-in function id>,failure,failure,tensor(0.4543),tensor(0.0560)
<built-in function id>,failure,failure,tensor(0.4125),tensor(-0.0068)
<built-in function id>,failure,failure,tensor(0.4532),tensor(0.0849)
<built-in function id>,failure,failure,tensor(0.4212),tensor(0.0306)
<built-in function id>,failure,failure,tensor(0.3522),tensor(0.1257)
<built-in function id>,failure,failure,tensor(0.3830),tensor(0.0584)
<built-in function id>,failure,failure,tensor(0.4369),tensor(-0.0461)
<built-in function id>,failure,failure,tensor(0.3637),tensor(0.0781)
<built-in function id>,failure,failure,tensor(0.5479),tensor(-0.0039)
<built-in function id>,failure,failure,tensor(0.4553),tensor(0.0553)
<built-in function id>,failure,failure,tensor(0.3752),tensor(0.0775)
<built-in function id>,failure,failure,tensor(0.4040),tensor(0.0569)
<built-in function id>,failure,failure,tensor(0.3077),tensor(-0.0119)
<built-in function id>,failure,failure,tensor(0.3854),tensor(0.0918)
<built-in function id>,failure,failure,tensor(0.4036),tensor(0.1328)
<built-in function id>,failure,failure,tensor(0.3634),tensor(0.0811)
<built-in function id>,failure,failure,tensor(0.4001),tensor(0.0183)
<built-in function id>,failure,failure,tensor(0.4388),tensor(0.0028)
<built-in function id>,failure,failure,tensor(0.4031),tensor(0.0376)
<built-in function id>,failure,failure,tensor(0.4279),tensor(0.0351)
<built-in function id>,failure,failure,tensor(0.4026),tensor(0.0602)
<built-in function id>,failure,failure,tensor(0.4186),tensor(-0.0343)
<built-in function id>,failure,failure,tensor(0.3969),tensor(0.0573)
<built-in function id>,failure,failure,tensor(0.4231),tensor(-0.0152)
<built-in function id>,failure,failure,tensor(0.3965),tensor(0.0912)
<built-in function id>,failure,failure,tensor(0.3989),tensor(0.0222)
<built-in function id>,failure,failure,tensor(0.4142),tensor(0.0502)
<built-in function id>,failure,failure,tensor(0.4072),tensor(0.0657)
<built-in function id>,failure,failure,tensor(0.4711),tensor(-0.0095)
<built-in function id>,failure,failure,tensor(0.3996),tensor(0.0116)
<built-in function id>,failure,failure,tensor(0.4460),tensor(0.0770)
<built-in function id>,failure,failure,tensor(0.3770),tensor(0.0261)
<built-in function id>,failure,failure,tensor(0.4806),tensor(0.0260)
<built-in function id>,failure,failure,tensor(0.3642),tensor(0.0585)
<built-in function id>,failure,failure,tensor(0.4072),tensor(0.0984)
<built-in function id>,failure,failure,tensor(0.3582),tensor(0.0185)
<built-in function id>,failure,failure,tensor(0.3988),tensor(-0.0011)
