id,change_type,real_type,reason_score,solution_score
10033,failure,failure,tensor(0.8972),tensor(0.7939)
10034,failure,failure,tensor(0.9013),tensor(0.8455)
10035,failure,failure,tensor(0.9126),tensor(0.7894)
10036,failure,failure,tensor(0.8885),tensor(0.7939)
10037,failure,failure,tensor(0.8980),tensor(0.8714)
10038,failure,failure,tensor(0.9023),tensor(0.8087)
10039,failure,failure,tensor(0.8827),tensor(0.8414)
10040,failure,failure,tensor(0.8933),tensor(0.8519)
10041,failure,failure,tensor(0.8881),tensor(0.8538)
10042,failure,failure,tensor(0.9128),tensor(0.8562)
10043,failure,failure,tensor(0.9078),tensor(0.8805)
10044,failure,failure,tensor(0.1796),tensor(0.1885)
10045,failure,failure,tensor(0.8725),tensor(0.7762)
10046,failure,failure,tensor(0.8595),tensor(0.9300)
10047,failure,failure,tensor(0.8993),tensor(0.8788)
10048,failure,failure,tensor(0.8778),tensor(0.8378)
10049,failure,failure,tensor(0.8704),tensor(0.8374)
10050,failure,failure,tensor(0.1677),tensor(0.2650)
10051,failure,failure,tensor(0.8610),tensor(0.6773)
10052,failure,failure,tensor(0.8955),tensor(0.8458)
10053,failure,failure,tensor(0.8876),tensor(0.8492)
10054,failure,failure,tensor(0.9208),tensor(0.8713)
10055,failure,failure,tensor(0.8846),tensor(0.8449)
10056,failure,failure,tensor(0.9110),tensor(0.8738)
10057,failure,failure,tensor(0.2744),tensor(0.2496)
10058,failure,failure,tensor(0.8794),tensor(0.7938)
10060,failure,failure,tensor(0.3095),tensor(0.3118)
10062,failure,failure,tensor(0.9109),tensor(0.7980)
10063,failure,failure,tensor(0.2486),tensor(0.1265)
10064,failure,failure,tensor(0.1530),tensor(0.2178)
10065,failure,failure,tensor(0.8910),tensor(0.7906)
10066,failure,failure,tensor(0.8532),tensor(0.8640)
10067,failure,failure,tensor(0.9191),tensor(0.8374)
10068,failure,failure,tensor(0.9077),tensor(0.7863)
10076,failure,failure,tensor(0.9133),tensor(0.7367)
10077,failure,failure,tensor(0.9149),tensor(0.8674)
10079,failure,failure,tensor(0.9238),tensor(0.8650)
10080,failure,failure,tensor(0.1903),tensor(0.1942)
10081,failure,failure,tensor(0.9337),tensor(0.7769)
10082,failure,failure,tensor(0.8908),tensor(0.7242)
