id,kpi1,kpi2,kpi3,kpi4,kpi5
40009,None,,,,
40012,N/A,,,,
51009,memory_usage, cpu_usage, istio_duration,,
41009,N/A,,,,
51011,cpu_usage, istio_count, memory_usage, diskio,
50012,memory_usage, cpu_usage, diskio, istio_duration, istio_count
50003,memory_usage, cpu_usage, istio_duration, diskio,
41011,None,,,,
40005,,,,,
50011,memory_usage, cpu_usage, istio_duration, istio_count, diskio
41010,None,,,,
51013,memory_usage, cpu_usage, istio_count, istio_duration, diskio
40003,N/A,,,,
51012,memory_usage, cpu_usage, istio_count, istio_duration, diskio
40008,N/A,,,,
50004,memory_usage, cpu_usage, istio_duration,,
40013,,,,,
50008,memory_usage, cpu_usage, diskio, istio_duration,
41012,,,,,
50010,memory_usage, cpu_usage, istio_duration, diskio, istio_count
41013,N/A,,,,
40011,,,,,
40007,,,,,
51010,memory_usage, cpu_usage, istio_duration, diskio, istio_count
40004,,,,,
40010,Start string not found.,,,,
40006,,,,,
50013,cpu_usage, diskio, istio_duration, memory_usage,
50005,memory_usage, cpu_usage, istio_count, istio_duration, diskio
50006,memory_usage, cpu_usage, istio_duration, diskio, istio_count
50007,memory_usage, cpu_usage, istio_duration, diskio, istio_count
50009,cpu_usage, istio_duration, memory_usage, diskio, istio_count
