id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,istio_count,memory_usage,cpu_usage, istio_duration, istio_success_rate
40012,Start string not found.,,,,
50009,[net_send_packet, diskio, istio_duration, cpu_usage, memory_usage]
40011,N/A,,,,
40003,N/A,,,,
51012,net_io,diskio,cpu_usage,memory_usage,istio_count
40008,,,,,
50004,net_io, diskio, istio_duration, cpu_usage, memory_usage
40007,,,,,
50006,cpu_usage, memory_usage, istio_duration, istio_count,  network_bytes_sent
41013,Start string not found.,,,,
50013,istio_count, istio_duration, memory_usage, istio_success_rate, cpu_usage
50008,memory_usage, istio_count, istio_duration, cpu_usage, diskio
40009,Start string not found.,,,,
51013,memory_usage, istio_count, istio_duration, cpu_usage,  istio_success_rate
40013,Start string not found.,,,,
51009,net_io diskio istio_success_rate memory_usage istio_count,,,,
51010,net_usage, diskio, memory_usage, istio_count, istio_duration
40004,N/A,,,,
50012,memory_usage, istio_count, istio_duration, cpu_usage, diskio
40005,Start string not found.,,,,
50011,istio_duration, istio_count, memory_usage, cpu_usage,  net_rx_bytes
50007,istio_duration, istio_count, memory_usage, istio_success_rate, cpu_usage
40010,Not applicable,,,,
40006,Start string not found.,,,,
41012,,,,,
41009,Start string not found.,,,,
51011,memory_usage, istio_count, istio_duration, cpu_usage, net_receive_rate
41010,Start string not found.,,,,
50010,istio_count,memory_usage,cpu_usage, istio_duration,isitio_success_rate
41011,N/A,,,,
50003,net_io, diskio, memory_usage, istio_duration, cpu_usage
