id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.3808),tensor(-0.0390)
<built-in function id>,failure,failure,tensor(0.3942),tensor(0.0348)
<built-in function id>,failure,failure,tensor(0.4487),tensor(0.1046)
<built-in function id>,failure,failure,tensor(0.5022),tensor(-0.0058)
<built-in function id>,failure,failure,tensor(0.4953),tensor(0.0537)
<built-in function id>,failure,failure,tensor(0.5185),tensor(0.0546)
<built-in function id>,failure,failure,tensor(0.4571),tensor(0.0187)
<built-in function id>,failure,failure,tensor(0.3681),tensor(-0.0405)
<built-in function id>,failure,failure,tensor(0.3831),tensor(0.0237)
<built-in function id>,failure,failure,tensor(0.3823),tensor(0.0691)
<built-in function id>,failure,failure,tensor(0.2995),tensor(0.0557)
<built-in function id>,failure,failure,tensor(0.2844),tensor(0.0062)
<built-in function id>,failure,failure,tensor(0.3739),tensor(0.0085)
<built-in function id>,failure,failure,tensor(0.8395),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.8499),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.8389),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.8561),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.7422),tensor(0.9787)
<built-in function id>,failure,failure,tensor(0.8441),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.8400),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.7860),tensor(0.9787)
<built-in function id>,failure,failure,tensor(0.6079),tensor(0.6069)
<built-in function id>,failure,failure,tensor(0.8405),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.8258),tensor(0.8090)
<built-in function id>,failure,failure,tensor(0.4683),tensor(0.0171)
<built-in function id>,failure,failure,tensor(0.4760),tensor(0.0318)
<built-in function id>,failure,failure,tensor(0.4004),tensor(0.1152)
<built-in function id>,failure,failure,tensor(0.3846),tensor(0.0689)
<built-in function id>,failure,failure,tensor(0.4128),tensor(0.0233)
<built-in function id>,failure,failure,tensor(0.4059),tensor(0.0062)
<built-in function id>,failure,failure,tensor(0.4159),tensor(-0.0175)
