id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.6920),tensor(0.7188)
40012,normal,normal,tensor(0.3909),tensor(0.5780)
51009,failure,failure,tensor(0.7646),tensor(0.7927)
41009,normal,normal,tensor(0.2105),tensor(0.4136)
51011,failure,failure,tensor(0.7438),tensor(0.7488)
50012,failure,failure,tensor(0.7216),tensor(0.6161)
50003,failure,failure,tensor(0.1212),tensor(0.1047)
41011,normal,normal,tensor(0.7883),tensor(0.4541)
40005,normal,normal,tensor(0.4912),tensor(0.5754)
50011,failure,failure,tensor(0.6506),tensor(0.5463)
41010,normal,normal,tensor(0.4787),tensor(0.5754)
51013,failure,failure,tensor(0.6222),tensor(0.5263)
40003,normal,normal,tensor(0.2105),tensor(0.4136)
51012,failure,failure,tensor(0.7115),tensor(0.5396)
40008,normal,normal,tensor(0.6730),tensor(0.7188)
50004,failure,failure,tensor(0.9456),tensor(0.8002)
40013,normal,normal,tensor(0.5067),tensor(0.6702)
50008,failure,failure,tensor(0.9062),tensor(0.7981)
41012,normal,normal,tensor(0.2105),tensor(0.3989)
50010,failure,failure,tensor(0.6055),tensor(0.7008)
41013,normal,normal,tensor(0.2105),tensor(0.3989)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
40007,normal,normal,tensor(0.5083),tensor(0.4541)
51010,failure,failure,tensor(0.5682),tensor(0.5039)
40004,normal,normal,tensor(0.3909),tensor(0.4363)
40010,normal,normal,tensor(0.2120),tensor(0.2293)
40006,normal,normal,tensor(0.5104),tensor(0.4541)
50013,failure,failure,tensor(0.6884),tensor(0.7048)
50005,failure,failure,tensor(0.3082),tensor(0.3437)
50006,failure,failure,tensor(0.1988),tensor(0.2029)
50007,failure,failure,tensor(0.2853),tensor(0.3233)
50009,failure,failure,tensor(0.7068),tensor(0.5710)
