id,change_type,real_type,reason_score,solution_score
51010,failure,failure,tensor(0.8019),tensor(0.7742)
50012,failure,failure,tensor(0.5138),tensor(0.5305)
40009,normal,normal,tensor(0.7109),tensor(0.7143)
50009,failure,failure,tensor(0.8227),tensor(0.8859)
41009,normal,normal,tensor(0.9819),tensor(0.9491)
40007,normal,normal,tensor(0.3394),tensor(0.5780)
40011,normal,normal,tensor(1.),tensor(0.9602)
50008,failure,failure,tensor(0.7828),tensor(0.8220)
51012,failure,failure,tensor(0.8798),tensor(0.7348)
40005,normal,normal,tensor(0.2559),tensor(0.3989)
40008,normal,normal,tensor(0.9998),tensor(0.9490)
41013,normal,normal,tensor(0.9390),tensor(0.6210)
50013,failure,failure,tensor(0.9152),tensor(0.8926)
40012,normal,normal,tensor(0.3550),tensor(0.5533)
50003,failure,failure,tensor(0.8041),tensor(0.8706)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
51011,failure,failure,tensor(0.7280),tensor(0.8497)
41011,normal,normal,tensor(0.9234),tensor(0.9490)
50011,failure,failure,tensor(0.9225),tensor(0.9702)
51009,failure,failure,tensor(0.9125),tensor(0.8899)
40003,normal,normal,tensor(1.0000),tensor(0.9602)
41010,normal,normal,tensor(1.),tensor(0.9602)
40013,normal,normal,tensor(0.9443),tensor(0.7143)
50006,failure,failure,tensor(0.9256),tensor(0.9388)
50010,failure,failure,tensor(0.2129),tensor(0.4591)
50004,failure,failure,tensor(0.8227),tensor(0.8195)
40004,normal,normal,tensor(0.9764),tensor(0.9490)
51013,failure,failure,tensor(0.9347),tensor(0.8715)
50007,failure,failure,tensor(0.9020),tensor(0.9472)
50005,failure,failure,tensor(0.8740),tensor(0.9229)
40006,normal,normal,tensor(0.9459),tensor(0.6702)
41012,normal,normal,tensor(0.9434),tensor(0.6702)
