id,change_type,real_type,reason_score,solution_score
10033,failure,failure,tensor(0.1974),tensor(0.1963)
10034,failure,failure,tensor(0.2502),tensor(0.2718)
10035,failure,failure,tensor(0.1751),tensor(0.2044)
10036,failure,failure,tensor(0.1971),tensor(0.2292)
10037,failure,failure,tensor(0.2539),tensor(0.2522)
10038,failure,failure,tensor(0.2188),tensor(0.1600)
10039,failure,failure,tensor(0.2566),tensor(0.1974)
10040,failure,failure,tensor(0.1858),tensor(0.1382)
10041,failure,failure,tensor(0.2845),tensor(0.2392)
10042,failure,failure,tensor(0.1721),tensor(0.1708)
10043,failure,failure,tensor(0.2030),tensor(0.1454)
10044,failure,failure,tensor(0.2141),tensor(0.1866)
10045,failure,failure,tensor(0.2302),tensor(0.1939)
10046,failure,failure,tensor(0.2409),tensor(0.1209)
10047,failure,failure,tensor(0.2142),tensor(0.1582)
10048,failure,failure,tensor(0.2420),tensor(0.2810)
10049,failure,failure,tensor(0.2325),tensor(0.2650)
10050,failure,failure,tensor(0.1850),tensor(0.1135)
10051,failure,failure,tensor(0.1883),tensor(0.2667)
10052,failure,failure,tensor(0.1996),tensor(0.1231)
10053,failure,failure,tensor(0.2059),tensor(0.2211)
10054,failure,failure,tensor(0.2474),tensor(0.1845)
10055,failure,failure,tensor(0.2366),tensor(0.1978)
10056,failure,failure,tensor(0.2302),tensor(0.2239)
10057,failure,failure,tensor(0.2432),tensor(0.2330)
10058,failure,failure,tensor(0.1827),tensor(0.2012)
10060,failure,failure,tensor(0.3207),tensor(0.3125)
10062,failure,failure,tensor(0.1617),tensor(0.1722)
10063,failure,failure,tensor(0.1784),tensor(0.1686)
10064,failure,failure,tensor(0.2172),tensor(0.1891)
10065,failure,failure,tensor(0.2219),tensor(0.1412)
10066,failure,failure,tensor(0.2546),tensor(0.1350)
10067,failure,failure,tensor(0.1950),tensor(0.0985)
10068,failure,failure,tensor(0.1599),tensor(0.1890)
10076,failure,failure,tensor(0.2250),tensor(0.1487)
10077,failure,failure,tensor(0.2496),tensor(0.1314)
10079,failure,failure,tensor(0.2084),tensor(0.2461)
10080,failure,failure,tensor(0.2468),tensor(0.2598)
10081,failure,failure,tensor(0.1933),tensor(0.1819)
10082,failure,failure,tensor(0.2326),tensor(0.2635)
