id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.3378),tensor(0.5780)
51010,failure,failure,tensor(0.9566),tensor(0.8791)
50009,failure,failure,tensor(0.6841),tensor(0.7387)
41011,normal,normal,tensor(0.3257),tensor(0.5780)
40009,normal,normal,tensor(1.),tensor(0.9602)
41013,normal,normal,tensor(0.9543),tensor(0.6210)
40003,normal,normal,tensor(0.9156),tensor(0.9241)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
40004,normal,normal,tensor(0.3779),tensor(0.5575)
50010,failure,failure,tensor(0.9538),tensor(0.7504)
51011,failure,failure,tensor(0.7315),tensor(0.8488)
51013,failure,failure,tensor(0.4143),tensor(0.3159)
50005,failure,failure,tensor(0.8057),tensor(0.6904)
40012,normal,normal,tensor(0.9212),tensor(0.7143)
50004,failure,failure,tensor(0.8817),tensor(0.9261)
40006,normal,normal,tensor(1.0000),tensor(0.9490)
41010,normal,normal,tensor(1.0000),tensor(0.9602)
41009,normal,normal,tensor(0.8971),tensor(0.7256)
50003,failure,failure,tensor(0.2326),tensor(0.2396)
51012,failure,failure,tensor(0.8985),tensor(0.9103)
50013,normal,failure,tensor(0.8851),tensor(0.7686)
40010,normal,normal,tensor(0.3412),tensor(0.5780)
50006,failure,failure,tensor(0.9270),tensor(0.7333)
50008,failure,failure,tensor(0.3322),tensor(0.3045)
50012,failure,failure,tensor(0.8887),tensor(0.9348)
51009,failure,failure,tensor(0.7914),tensor(0.8462)
50007,failure,failure,tensor(0.6964),tensor(0.8168)
50011,failure,failure,tensor(0.9051),tensor(0.9348)
40008,normal,normal,tensor(1.0000),tensor(0.9478)
41012,normal,normal,tensor(0.2987),tensor(0.5780)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
40013,normal,normal,tensor(1.0000),tensor(0.9602)
