id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.8415),tensor(0.6300)
<built-in function id>,failure,failure,tensor(0.8031),tensor(0.5334)
<built-in function id>,failure,failure,tensor(0.8505),tensor(0.6248)
<built-in function id>,failure,failure,tensor(0.6345),tensor(0.6557)
<built-in function id>,failure,failure,tensor(0.6574),tensor(0.7161)
<built-in function id>,failure,failure,tensor(0.8593),tensor(0.4922)
<built-in function id>,failure,failure,tensor(0.8502),tensor(0.5799)
<built-in function id>,failure,failure,tensor(0.8725),tensor(0.4552)
<built-in function id>,failure,failure,tensor(0.8444),tensor(0.5654)
<built-in function id>,failure,failure,tensor(0.8052),tensor(0.6185)
<built-in function id>,failure,failure,tensor(0.7453),tensor(0.4834)
<built-in function id>,failure,failure,tensor(0.8257),tensor(0.6168)
<built-in function id>,failure,failure,tensor(0.8396),tensor(0.5937)
<built-in function id>,failure,failure,tensor(0.8405),tensor(0.6075)
<built-in function id>,failure,failure,tensor(0.7749),tensor(0.7034)
<built-in function id>,failure,failure,tensor(0.7639),tensor(0.6586)
<built-in function id>,failure,failure,tensor(0.7636),tensor(0.7089)
<built-in function id>,failure,failure,tensor(0.8723),tensor(0.6004)
<built-in function id>,failure,failure,tensor(0.8417),tensor(0.5236)
<built-in function id>,failure,failure,tensor(0.8903),tensor(0.7240)
<built-in function id>,failure,failure,tensor(0.8723),tensor(0.5914)
<built-in function id>,failure,failure,tensor(0.8710),tensor(0.7058)
<built-in function id>,failure,failure,tensor(0.8342),tensor(0.4243)
<built-in function id>,failure,failure,tensor(0.8251),tensor(0.5745)
<built-in function id>,failure,failure,tensor(0.8531),tensor(0.4887)
<built-in function id>,failure,failure,tensor(0.8729),tensor(0.5921)
<built-in function id>,failure,failure,tensor(0.8748),tensor(0.6248)
<built-in function id>,failure,failure,tensor(0.8682),tensor(0.6644)
<built-in function id>,failure,failure,tensor(0.8230),tensor(0.5641)
<built-in function id>,failure,failure,tensor(0.8552),tensor(0.6618)
<built-in function id>,failure,failure,tensor(0.8509),tensor(0.5539)
<built-in function id>,failure,failure,tensor(0.8402),tensor(0.5622)
<built-in function id>,failure,failure,tensor(0.8723),tensor(0.7274)
<built-in function id>,failure,failure,tensor(0.8321),tensor(0.5192)
<built-in function id>,failure,failure,tensor(0.8542),tensor(0.5742)
<built-in function id>,failure,failure,tensor(0.8660),tensor(0.6420)
<built-in function id>,failure,failure,tensor(0.8770),tensor(0.5825)
<built-in function id>,failure,failure,tensor(0.8188),tensor(0.6009)
<built-in function id>,failure,failure,tensor(0.8351),tensor(0.5710)
