id,change_type,real_type,reason_score,solution_score
40009,normal,normal,0,0
40012,normal,normal,0,0
51009,failure,failure,0,0
41009,normal,normal,0,0
51011,failure,failure,0,0
50012,failure,failure,0,0
50003,failure,failure,0,0
41011,normal,normal,0,0
40005,normal,normal,0,0
50011,failure,failure,0,0
41010,normal,normal,0,0
51013,failure,failure,0,0
40003,normal,normal,0,0
51012,failure,failure,0,0
40008,normal,normal,0,0
50004,failure,failure,0,0
40013,normal,normal,0,0
50008,failure,failure,0,0
41012,normal,normal,0,0
50010,failure,failure,0,0
41013,normal,normal,0,0
40011,normal,normal,0,0
40007,normal,normal,0,0
51010,failure,failure,0,0
40004,normal,normal,0,0
40010,normal,normal,0,0
40006,normal,normal,0,0
50013,failure,failure,0,0
50005,failure,failure,0,0
50006,failure,failure,0,0
50007,failure,failure,0,0
50009,failure,failure,0,0
