id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.2760),tensor(0.2532)
50006,failure,failure,tensor(0.1843),tensor(0.1143)
41010,normal,normal,tensor(0.2485),tensor(0.4136)
40005,normal,normal,tensor(0.2105),tensor(0.4136)
40013,normal,normal,tensor(0.3909),tensor(0.5780)
40004,normal,normal,tensor(0.2559),tensor(0.5095)
40008,normal,normal,tensor(0.3909),tensor(0.5533)
50008,failure,failure,tensor(0.8241),tensor(0.7751)
51013,failure,failure,tensor(0.2514),tensor(0.1980)
41013,normal,normal,tensor(0.2304),tensor(0.3989)
50004,failure,failure,tensor(0.2137),tensor(0.1889)
50005,failure,failure,tensor(0.1743),tensor(0.3440)
40006,normal,normal,tensor(0.2780),tensor(0.2293)
41012,normal,normal,tensor(0.2752),tensor(0.3989)
50003,failure,failure,tensor(0.8152),tensor(0.6150)
40009,normal,normal,tensor(0.2105),tensor(0.4136)
50012,failure,failure,tensor(0.5395),tensor(0.6495)
50009,failure,failure,tensor(0.1661),tensor(0.1806)
51010,failure,failure,tensor(0.1105),tensor(0.1530)
51011,failure,failure,tensor(0.2847),tensor(0.2628)
50011,failure,failure,tensor(0.2421),tensor(0.1763)
50007,failure,failure,tensor(0.2415),tensor(0.2575)
51009,failure,failure,tensor(0.1761),tensor(0.3003)
40012,normal,normal,tensor(0.2002),tensor(0.4404)
40010,normal,normal,tensor(0.2939),tensor(0.4136)
40003,normal,normal,tensor(0.2252),tensor(0.4404)
40007,normal,normal,tensor(0.4223),tensor(0.4363)
50010,failure,failure,tensor(0.2731),tensor(0.3327)
51012,failure,failure,tensor(0.2271),tensor(0.2267)
41009,normal,normal,tensor(0.2105),tensor(0.4136)
41011,normal,normal,tensor(0.2348),tensor(0.3989)
40011,normal,normal,tensor(0.2105),tensor(0.3989)
