id,change_type,real_type,reason_score,solution_score
10033,failure,failure,tensor(0.7011),tensor(0.5914)
10034,failure,failure,tensor(0.6926),tensor(0.5566)
10035,failure,failure,tensor(0.6697),tensor(0.5311)
10036,failure,failure,tensor(0.7062),tensor(0.5838)
10037,failure,failure,tensor(0.6855),tensor(0.5829)
10038,failure,failure,tensor(0.6933),tensor(0.5363)
10039,failure,failure,tensor(0.6881),tensor(0.5401)
10040,failure,failure,tensor(0.6943),tensor(0.5258)
10041,failure,failure,tensor(0.7641),tensor(0.6026)
10042,failure,failure,tensor(0.7034),tensor(0.5528)
10043,failure,failure,tensor(0.6736),tensor(0.6166)
10044,failure,failure,tensor(0.2436),tensor(0.1428)
10045,failure,failure,tensor(0.6724),tensor(0.5468)
10046,failure,failure,tensor(0.6751),tensor(0.6221)
10047,failure,failure,tensor(0.6936),tensor(0.5435)
10048,failure,failure,tensor(0.6969),tensor(0.5934)
10049,failure,failure,tensor(0.6879),tensor(0.5545)
10050,failure,failure,tensor(0.2122),tensor(0.2021)
10051,failure,failure,tensor(0.6243),tensor(0.3857)
10052,failure,failure,tensor(0.6869),tensor(0.5833)
10053,failure,failure,tensor(0.6866),tensor(0.6043)
10054,failure,failure,tensor(0.6934),tensor(0.5507)
10055,failure,failure,tensor(0.6720),tensor(0.6390)
10056,failure,failure,tensor(0.7711),tensor(0.5513)
10057,failure,failure,tensor(0.2642),tensor(0.2980)
10058,failure,failure,tensor(0.7910),tensor(0.5205)
10060,failure,failure,tensor(0.2186),tensor(0.0956)
10062,failure,failure,tensor(0.7710),tensor(0.6118)
10063,failure,failure,tensor(0.1692),tensor(0.2164)
10064,failure,failure,tensor(0.2543),tensor(0.2368)
10065,failure,failure,tensor(0.8832),tensor(0.8199)
10066,failure,failure,tensor(0.8674),tensor(0.8088)
10067,failure,failure,tensor(0.9033),tensor(0.7618)
10068,failure,failure,tensor(0.9057),tensor(0.8102)
10076,failure,failure,tensor(0.7233),tensor(0.6936)
10077,failure,failure,tensor(0.8524),tensor(0.6109)
10079,failure,failure,tensor(0.7464),tensor(0.6932)
10080,failure,failure,tensor(0.3273),tensor(0.3064)
10081,failure,failure,tensor(0.8769),tensor(0.7632)
10082,failure,failure,tensor(0.7143),tensor(0.6633)
