id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.8248),tensor(0.6034)
<built-in function id>,failure,failure,tensor(0.8019),tensor(0.6939)
<built-in function id>,failure,failure,tensor(0.8195),tensor(0.6961)
<built-in function id>,failure,failure,tensor(0.6108),tensor(0.5075)
<built-in function id>,failure,failure,tensor(0.6286),tensor(0.5696)
<built-in function id>,failure,failure,tensor(0.8886),tensor(0.5919)
<built-in function id>,failure,failure,tensor(0.8542),tensor(0.6292)
<built-in function id>,failure,failure,tensor(0.8884),tensor(0.7139)
<built-in function id>,failure,failure,tensor(0.8820),tensor(0.6394)
<built-in function id>,failure,failure,tensor(0.8173),tensor(0.5895)
<built-in function id>,failure,failure,tensor(0.7475),tensor(0.5320)
<built-in function id>,failure,failure,tensor(0.8216),tensor(0.5921)
<built-in function id>,failure,failure,tensor(0.8463),tensor(0.5103)
<built-in function id>,failure,failure,tensor(0.8077),tensor(0.5629)
<built-in function id>,failure,failure,tensor(0.7578),tensor(0.6510)
<built-in function id>,failure,failure,tensor(0.7464),tensor(0.5055)
<built-in function id>,failure,failure,tensor(0.7676),tensor(0.5865)
<built-in function id>,failure,failure,tensor(0.8145),tensor(0.6213)
<built-in function id>,failure,failure,tensor(0.8150),tensor(0.6307)
<built-in function id>,failure,failure,tensor(0.8140),tensor(0.7321)
<built-in function id>,failure,failure,tensor(0.8149),tensor(0.6747)
<built-in function id>,failure,failure,tensor(0.8215),tensor(0.6572)
<built-in function id>,failure,failure,tensor(0.8085),tensor(0.6956)
<built-in function id>,failure,failure,tensor(0.7995),tensor(0.6155)
<built-in function id>,failure,failure,tensor(0.8073),tensor(0.5583)
<built-in function id>,failure,failure,tensor(0.8099),tensor(0.6890)
<built-in function id>,failure,failure,tensor(0.8058),tensor(0.6170)
<built-in function id>,failure,failure,tensor(0.8263),tensor(0.5347)
<built-in function id>,failure,failure,tensor(0.8140),tensor(0.5610)
<built-in function id>,failure,failure,tensor(0.8196),tensor(0.6176)
<built-in function id>,failure,failure,tensor(0.8254),tensor(0.6288)
<built-in function id>,failure,failure,tensor(0.8166),tensor(0.6162)
<built-in function id>,failure,failure,tensor(0.8167),tensor(0.5926)
<built-in function id>,failure,failure,tensor(0.8274),tensor(0.6679)
<built-in function id>,failure,failure,tensor(0.8252),tensor(0.5947)
<built-in function id>,failure,failure,tensor(0.8012),tensor(0.5371)
<built-in function id>,failure,failure,tensor(0.8089),tensor(0.5026)
<built-in function id>,failure,failure,tensor(0.8089),tensor(0.5642)
<built-in function id>,failure,failure,tensor(0.8435),tensor(0.5556)
