id,change_type,real_type,reason_score,solution_score
10037,failure,failure,tensor(0.8111),tensor(0.7720)
10045,failure,failure,tensor(0.7992),tensor(0.7823)
10047,failure,failure,tensor(0.8765),tensor(0.7407)
10051,failure,failure,tensor(0.8270),tensor(0.6829)
10054,failure,failure,tensor(0.8505),tensor(0.7554)
10062,failure,failure,tensor(0.9248),tensor(0.8528)
10067,failure,failure,tensor(0.5714),tensor(0.5679)
10077,failure,failure,tensor(0.9255),tensor(0.9282)
10081,failure,failure,tensor(0.9184),tensor(0.8585)
10082,failure,failure,tensor(0.8815),tensor(0.7763)
