id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.8313),tensor(0.7931)
51012,failure,failure,tensor(0.9299),tensor(0.9088)
40007,normal,normal,tensor(1.),tensor(0.9478)
50006,failure,failure,tensor(1.0000),tensor(0.8368)
41011,normal,normal,tensor(0.2555),tensor(0.2293)
51009,failure,failure,tensor(0.7037),tensor(0.6699)
50013,failure,failure,tensor(0.9148),tensor(0.5984)
41012,normal,normal,tensor(0.3604),tensor(0.4363)
40006,normal,normal,tensor(1.0000),tensor(0.9490)
40003,normal,normal,tensor(0.9431),tensor(0.6210)
40011,normal,normal,tensor(1.),tensor(0.9602)
40009,normal,normal,tensor(1.0000),tensor(0.9830)
50007,failure,failure,tensor(0.8221),tensor(0.8462)
50003,failure,failure,tensor(0.7274),tensor(0.6616)
40005,normal,normal,tensor(0.2228),tensor(0.3989)
50011,failure,failure,tensor(0.9514),tensor(0.9448)
50009,normal,failure,tensor(0.5231),tensor(0.6642)
40008,normal,normal,tensor(0.9361),tensor(0.6213)
40013,normal,normal,tensor(1.),tensor(0.9540)
50005,failure,failure,tensor(0.8864),tensor(0.8880)
51011,failure,failure,tensor(0.4098),tensor(0.3213)
40012,normal,normal,tensor(0.9508),tensor(0.7143)
41010,normal,normal,tensor(0.2487),tensor(0.3989)
40010,normal,normal,tensor(0.9825),tensor(0.9540)
50010,failure,failure,tensor(0.9964),tensor(0.9866)
50004,failure,failure,tensor(0.6320),tensor(0.6772)
50008,failure,failure,tensor(0.8822),tensor(0.9906)
51010,failure,failure,tensor(0.7733),tensor(0.7471)
41013,normal,normal,tensor(0.3909),tensor(0.5780)
41009,normal,normal,tensor(0.9058),tensor(0.9490)
51013,failure,failure,tensor(0.6135),tensor(0.5738)
40004,normal,normal,tensor(1.0000),tensor(0.9540)
