id,kpi1,kpi2,kpi3,kpi4,kpi5
40009,Start string not found.,,,,
40012,Start string not found.,,,,
51009,N/A,,,,
41009,N/A,,,,
51011,Resource Contention-Defective Software Changes,,,,
50012,Not Applicable,,,,
50003,Resource Contention-Defective Software Changes,,,,
41011,,,,,
40005,Start string not found.,,,,
50011,Resource Contention-Defective Software Changes,,,,
41010,,,,,
51013,request_count,,,,
40003,,,,,
51012,Wrong IP Address-Configuration Errors-Defective Software Changes,,,,
40008,None,,,,
50004,,,,,
40013,Start string not found.,,,,
50008,request_count, request_success_rate,,,
41012,Start string not found.,,,,
50010,Resource Contention-Defective Software Changes,,,,
41013,Start string not found.,,,,
40011,Start string not found.,,,,
40007,,,,,
51010,Resource Contention-Defective Software Changes,,,,
40004,Start string not found.,,,,
40010,,,,,
40006,NA,,,,
50013,Resource Contention-Defective Software Changes,,,,
50005,Wrong IP Address-Configuration Errors-Defective Software Changes,,,,
50006,Network Traffic,,,,
50007,request_count, request_success_rate,,,
50009,request_count, request_success_rate,,,
