id,kpi1,kpi2,kpi3,kpi4,kpi5
40009,N/A,,,,
40012,,,,,
51009,,,,,
41009,Start string not found.,,,,
51011,request_count, request_success_rate,,,
50012,N/A,,,,
50003,request_success_rate,,,,
41011,,,,,
40005,,,,,
50011,request_count, request_success_rate,,,
41010,Start string not found.,,,,
51013,request_count, request_success_rate,,,
40003,Start string not found.,,,,
51012,Resource Contention-Defective Software Changes,,,,
40008,N/A,,,,
50004,Start string not found.,,,,
40013,null,,,,
50008,Resource Contention-Defective Software Changes, request_count, request_success_rate,,
41012,,,,,
50010,Resource Contention-Defective Software Changes,,,,
41013,,,,,
40011,,,,,
40007,,,,,
51010,Resource Contention-Defective Software Changes,,,,
40004,,,,,
40010,,,,,
40006,,,,,
50013,Network Traffic,,,,
50005,Wrong IP Address-Configuration Errors-Defective Software Changes,,,,
50006,Resource Contention-Defective Software Changes,,,,
50007,request_count, request_success_rate,,,
50009,request_count, request_success_rate,,,
