id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.2231),tensor(0.2293)
40012,normal,normal,tensor(0.2011),tensor(0.3989)
51009,normal,failure,tensor(0.5257),tensor(0.6642)
41009,normal,normal,tensor(0.3536),tensor(0.5533)
51011,failure,failure,tensor(0.8059),tensor(0.8832)
50012,normal,failure,tensor(0.9191),tensor(0.7789)
50003,failure,failure,tensor(0.7447),tensor(0.7755)
41011,normal,normal,tensor(0.2310),tensor(0.3989)
40005,normal,normal,tensor(0.3136),tensor(0.5780)
50011,failure,failure,tensor(0.5296),tensor(0.5396)
41010,normal,normal,tensor(0.2474),tensor(0.4136)
51013,failure,failure,tensor(0.7130),tensor(0.8832)
40003,normal,normal,tensor(0.2981),tensor(0.5533)
51012,failure,failure,tensor(0.7055),tensor(0.7166)
40008,normal,normal,tensor(0.1495),tensor(0.2293)
50004,normal,failure,tensor(0.1856),tensor(0.3420)
40013,normal,normal,tensor(1.0000),tensor(0.9491)
50008,failure,failure,tensor(0.4007),tensor(0.4180)
41012,normal,normal,tensor(0.3294),tensor(0.5780)
50010,failure,failure,tensor(0.5757),tensor(0.3694)
41013,normal,normal,tensor(0.1831),tensor(0.3989)
40011,normal,normal,tensor(0.9574),tensor(0.6210)
40007,normal,normal,tensor(0.1984),tensor(0.3989)
51010,failure,failure,tensor(0.3790),tensor(0.4791)
40004,normal,normal,tensor(0.2941),tensor(0.3989)
40010,normal,normal,tensor(0.2656),tensor(0.3989)
40006,normal,normal,tensor(0.3098),tensor(0.5780)
50013,failure,failure,tensor(0.8827),tensor(0.2729)
50005,failure,failure,tensor(0.5202),tensor(0.2172)
50006,failure,failure,tensor(0.4433),tensor(0.3156)
50007,failure,failure,tensor(0.8996),tensor(0.8737)
50009,failure,failure,tensor(0.6882),tensor(0.8217)
