id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.2105),tensor(0.4435)
50007,failure,failure,tensor(0.2462),tensor(0.3753)
50012,failure,failure,tensor(0.1566),tensor(0.1315)
40004,normal,normal,tensor(0.6635),tensor(0.9540)
40009,normal,normal,tensor(0.2105),tensor(0.3989)
40010,normal,normal,tensor(0.2438),tensor(0.2293)
40006,normal,normal,tensor(0.2105),tensor(0.4136)
51010,failure,failure,tensor(0.8404),tensor(0.7752)
40012,normal,normal,tensor(0.7375),tensor(0.7188)
50013,failure,failure,tensor(0.7615),tensor(0.7596)
50009,failure,failure,tensor(0.7795),tensor(0.5663)
41009,normal,normal,tensor(0.7080),tensor(0.5754)
40013,normal,normal,tensor(0.3909),tensor(0.5533)
41013,normal,normal,tensor(0.3909),tensor(0.5780)
51011,failure,failure,tensor(0.8805),tensor(0.7299)
40008,normal,normal,tensor(0.2105),tensor(0.3989)
40007,normal,normal,tensor(0.4385),tensor(0.5533)
50010,failure,failure,tensor(0.8187),tensor(0.6143)
41011,normal,normal,tensor(0.3965),tensor(0.4363)
50003,failure,failure,tensor(0.2718),tensor(0.1373)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
41010,normal,normal,tensor(0.2105),tensor(0.3989)
41012,normal,normal,tensor(0.5514),tensor(0.5754)
50004,failure,failure,tensor(0.2467),tensor(0.2543)
50008,failure,failure,tensor(0.3017),tensor(0.4150)
50011,failure,failure,tensor(0.7990),tensor(0.7858)
50005,failure,failure,tensor(0.9171),tensor(0.7339)
50006,failure,failure,tensor(0.1715),tensor(0.2328)
40005,normal,normal,tensor(0.2759),tensor(0.2293)
51013,failure,failure,tensor(0.7431),tensor(0.7997)
51012,failure,failure,tensor(0.8504),tensor(0.7081)
51009,failure,failure,tensor(0.8611),tensor(0.9011)
