id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.7822),tensor(0.5593)
51011,failure,failure,tensor(0.6044),tensor(0.5430)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
41011,normal,normal,tensor(0.2213),tensor(0.3989)
50004,failure,failure,tensor(0.5339),tensor(0.5586)
50009,failure,failure,tensor(0.9061),tensor(0.7780)
40005,normal,normal,tensor(0.6687),tensor(0.5584)
41010,normal,normal,tensor(0.8310),tensor(0.8424)
40009,normal,normal,tensor(0.7463),tensor(0.6481)
50012,failure,failure,tensor(0.3114),tensor(0.3329)
50003,failure,failure,tensor(0.6152),tensor(0.5957)
50006,failure,failure,tensor(0.1725),tensor(0.1449)
50013,failure,failure,tensor(0.8934),tensor(0.7131)
51012,failure,failure,tensor(0.3976),tensor(0.4243)
51013,failure,failure,tensor(0.5945),tensor(0.7568)
41013,normal,normal,tensor(0.2312),tensor(0.4136)
40010,normal,normal,tensor(0.3534),tensor(0.5780)
40012,normal,normal,tensor(0.5796),tensor(0.4541)
40013,normal,normal,tensor(0.6329),tensor(0.7188)
40003,normal,normal,tensor(0.7895),tensor(0.7188)
51009,failure,failure,tensor(0.8240),tensor(0.5456)
50008,failure,failure,tensor(0.7887),tensor(0.8037)
50011,failure,failure,tensor(0.8553),tensor(0.8346)
51010,failure,failure,tensor(0.7945),tensor(0.7264)
40004,normal,normal,tensor(0.8300),tensor(0.7188)
40006,normal,normal,tensor(0.8470),tensor(0.7188)
50007,failure,failure,tensor(0.4918),tensor(0.5160)
40008,normal,normal,tensor(0.4205),tensor(0.5780)
40007,normal,normal,tensor(0.8429),tensor(0.8424)
41012,normal,normal,tensor(0.5557),tensor(0.4541)
41009,normal,normal,tensor(0.3539),tensor(0.5780)
50010,failure,failure,tensor(0.8579),tensor(0.7489)
