id,change_type,real_type,reason_score,solution_score
51010,failure,failure,tensor(0.2219),tensor(0.3750)
50012,failure,failure,tensor(0.1931),tensor(0.1919)
40009,normal,normal,tensor(0.1667),tensor(0.3989)
50009,failure,failure,tensor(0.2141),tensor(0.1304)
41009,normal,normal,tensor(0.2495),tensor(0.3989)
40007,normal,normal,tensor(0.8558),tensor(0.6210)
40011,normal,normal,tensor(0.2377),tensor(0.4012)
50008,failure,failure,tensor(0.1935),tensor(0.2177)
51012,failure,failure,tensor(0.7280),tensor(0.5273)
40005,normal,normal,tensor(0.2145),tensor(0.2293)
40008,normal,normal,tensor(0.2047),tensor(0.3989)
41013,normal,normal,tensor(0.3870),tensor(0.5533)
50013,failure,failure,tensor(0.2270),tensor(0.1516)
40012,normal,normal,tensor(0.2198),tensor(0.3989)
50003,failure,failure,tensor(0.2258),tensor(0.1517)
40010,normal,normal,tensor(0.2178),tensor(0.3989)
51011,failure,failure,tensor(0.1286),tensor(0.1725)
41011,normal,normal,tensor(0.2581),tensor(0.2293)
50011,failure,failure,tensor(0.1549),tensor(0.1845)
51009,failure,failure,tensor(0.8120),tensor(0.8559)
40003,normal,normal,tensor(0.2608),tensor(0.3989)
41010,normal,normal,tensor(0.2385),tensor(0.3989)
40013,normal,normal,tensor(0.2738),tensor(0.3989)
50006,failure,failure,tensor(0.8181),tensor(0.6922)
50010,failure,failure,tensor(0.1880),tensor(0.2109)
50004,failure,failure,tensor(0.2156),tensor(0.1536)
40004,normal,normal,tensor(0.2362),tensor(0.3989)
51013,failure,failure,tensor(0.2368),tensor(0.2905)
50007,failure,failure,tensor(0.2504),tensor(0.5211)
50005,failure,failure,tensor(0.2091),tensor(0.1264)
40006,normal,normal,tensor(0.2794),tensor(0.5780)
41012,normal,normal,tensor(0.9434),tensor(0.6702)
