id,kpi1,kpi2,kpi3,kpi4,kpi5
40003,,,,,
50007,istio_success_rate, cpu_usage, memory_usage, istio_duration, net_send_packet
50012,istio_success_rate, istio_duration, net_send_packet, memory_usage, cpu_usage
40004,None,,,,
40009,,,,,
40010,,,,,
40006,Start string not found.,,,,
51010,istio_success_rate, net_send_packet, istio_duration, memory_usage,
40012,,,,,
50013,istio_success_rate,cpu_usage,net_send_packet,memory_usage,istio_duration
50009,istio_success_rate, cpu_usage, net_send_packet, memory_usage, istio_duration
41009,,,,,
40013,Start string not found.,,,,
41013,,,,,
51011,istio_success_rate, istio_duration, net_send_packet, memory_usage, cpu_usage
40008,Start string not found.,,,,
40007,Start string not found.,,,,
50010,istio_success_rate, memory_usage, istio_duration, cpu_usage, net_send_packet
41011,Start string not found.,,,,
50003,istio_success_rate, istio_duration, net_send_packet, memory_usage, cpu_usage
40011,Start string not found.,,,,
41010,,,,,
41012,None,,,,
50004,istio_success_rate, istio_duration, net_send_packet, memory_usage, cpu_usage
50008,istio_success_rate, cpu_usage, net_send_packet, memory_usage, istio_duration
50011,istio_success_rate, istio_duration, net_send_packet, memory_usage, cpu_usage
50005,istio_success_rate, istio_duration, memory_usage, net_send_packet, cpu_usage
50006,istio_success_rate, istio_duration, net_send_packet, memory_usage, istio_success_rate
40005,,,,,
51013,istio_success_rate, net_send_packet, istio_duration, cpu_usage, memory_usage
51012,istio_success_rate, memory_usage, istio_duration,,
51009,istio_success_rate, istio_duration, net_send_packet, memory_usage, cpu_usage
