id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.3909),tensor(0.5780)
50007,failure,failure,tensor(0.8135),tensor(0.6717)
50012,failure,failure,tensor(0.8733),tensor(0.8699)
40004,normal,normal,tensor(0.6635),tensor(0.7188)
40009,normal,normal,tensor(0.6983),tensor(0.8424)
40010,normal,normal,tensor(0.6978),tensor(0.8424)
40006,normal,normal,tensor(0.7495),tensor(0.7188)
51010,failure,failure,tensor(0.9316),tensor(0.8578)
40012,normal,normal,tensor(0.7207),tensor(0.8424)
50013,failure,failure,tensor(0.9142),tensor(0.6776)
50009,failure,failure,tensor(0.4973),tensor(0.5285)
41009,normal,normal,tensor(0.7418),tensor(0.5754)
40013,normal,normal,tensor(0.7919),tensor(0.7188)
41013,normal,normal,tensor(0.6782),tensor(0.8424)
51011,failure,failure,tensor(0.8618),tensor(0.6068)
40008,normal,normal,tensor(0.6687),tensor(0.7915)
40007,normal,normal,tensor(0.6880),tensor(0.4541)
50010,failure,failure,tensor(0.8519),tensor(0.7623)
41011,normal,normal,tensor(0.6643),tensor(0.7188)
50003,failure,failure,tensor(0.9306),tensor(0.9020)
40011,normal,normal,tensor(0.7557),tensor(0.7188)
41010,normal,normal,tensor(0.4794),tensor(0.5754)
41012,normal,normal,tensor(0.7381),tensor(0.8424)
50004,failure,failure,tensor(0.9452),tensor(0.7139)
50008,failure,failure,tensor(0.6327),tensor(0.7676)
50011,failure,failure,tensor(0.8468),tensor(0.6946)
50005,failure,failure,tensor(0.9453),tensor(0.7908)
50006,failure,failure,tensor(0.8569),tensor(0.7112)
40005,normal,normal,tensor(0.6630),tensor(0.8424)
51013,failure,failure,tensor(0.9099),tensor(0.7754)
51012,failure,failure,tensor(0.8496),tensor(0.8895)
51009,failure,failure,tensor(0.8641),tensor(0.8578)
