id,change_type,real_type,reason_score,solution_score
51010,failure,failure,tensor(0.2348),tensor(0.1520)
50012,failure,failure,tensor(0.1983),tensor(0.1205)
40009,normal,normal,tensor(0.2302),tensor(0.3989)
50009,failure,failure,tensor(0.5222),tensor(0.4082)
41009,normal,normal,tensor(0.2920),tensor(0.5533)
40007,normal,normal,tensor(0.9095),tensor(0.6210)
40011,normal,normal,tensor(1.),tensor(0.9602)
50008,failure,failure,tensor(0.2573),tensor(0.2021)
51012,failure,failure,tensor(0.5334),tensor(0.5331)
40005,normal,normal,tensor(0.2348),tensor(0.4136)
40008,normal,normal,tensor(0.9303),tensor(0.7143)
41013,normal,normal,tensor(0.3466),tensor(0.4363)
50013,failure,failure,tensor(0.2473),tensor(0.4030)
40012,normal,normal,tensor(0.9579),tensor(0.6702)
50003,failure,failure,tensor(0.5334),tensor(0.4404)
40010,normal,normal,tensor(0.3851),tensor(0.4363)
51011,failure,failure,tensor(0.8185),tensor(0.8518)
41011,normal,normal,tensor(0.8650),tensor(0.7143)
50011,failure,failure,tensor(0.6002),tensor(0.4277)
51009,failure,failure,tensor(0.8141),tensor(0.8695)
40003,normal,normal,tensor(0.9472),tensor(0.6210)
41010,normal,normal,tensor(0.3522),tensor(0.5533)
40013,normal,normal,tensor(0.2203),tensor(0.3989)
50006,failure,failure,tensor(0.8244),tensor(0.8544)
50010,failure,failure,tensor(0.2001),tensor(0.1079)
50004,failure,failure,tensor(0.8245),tensor(0.7218)
40004,normal,normal,tensor(0.2511),tensor(0.3989)
51013,failure,failure,tensor(0.5527),tensor(0.4758)
50007,failure,failure,tensor(0.2265),tensor(0.2793)
50005,failure,failure,tensor(0.4974),tensor(0.6011)
40006,normal,normal,tensor(0.2343),tensor(0.2293)
41012,normal,normal,tensor(0.3816),tensor(0.5780)
