id,kpi1,kpi2,kpi3,kpi4,kpi5
40003,N/A,,,,
50007,istio_success_rate, istio_count, net_recv_packet, memory_usage, istio_duration
50012,istio_success_rate, istio_count, net_send_packet, memory_usage, istio_duration
40004,None,,,,
40009,N/A,,,,
40010,N/A,,,,
40006,N/A,,,,
51010,net_recv_packet, istio_count, istio_success_rate, cpu_usage, net_send_packet
40012,N/A,,,,
50013,istio_success_rate, istio_duration, cpu_usage, net_send_packet, memory_usage
50009,istio_success_rate, istio_duration, net_recv_packet, istio_count, net_send_packet
41009,N/A,,,,
40013,N/A,,,,
41013,N/A,,,,
51011,net_recv_packet, istio_count, istio_success_rate, istio_duration, net_send_packet
40008,,,,,
40007,N/A,,,,
50010,istio_duration, istio_success_rate, memory_usage, net_send_packet, istio_count
41011,N/A,,,,
50003,istio_success_rate, istio_count, net_recv_packet, net_send_packet, memory_usage
40011,N/A,,,,
41010,N/A,,,,
41012,N/A,,,,
50004,istio_count, istio_success_rate, istio_duration, net_send_packet, memory_usage
50008,istio_count, istio_success_rate, net_send_packet, cpu_usage, memory_usage
50011,istio_duration, net_recv_packet, istio_count, istio_success_rate, memory_usage
50005,istio_duration, istio_success_rate, net_recv_packet, net_send_packet, memory_usage
50006,istio_count, istio_success_rate, net_send_packet, istio_duration, memory_usage
40005,N/A,,,,
51013,net_recv_packet, istio_count, istio_success_rate, net_send_packet, cpu_usage
51012,istio_success_rate, istio_duration, memory_usage, net_recv_packet, istio_count
51009,istio_success_rate, istio_duration, net_recv_packet, istio_count, net_send_packet
