id,change_type,real_type,reason_score,solution_score
40009,normal,0,0,0
40012,normal,0,0,0
51009,normal,0,0,0
41009,normal,0,0,0
51011,failure,0,0,0
50012,normal,0,0,0
50003,failure,0,0,0
41011,normal,0,0,0
40005,normal,0,0,0
50011,failure,0,0,0
41010,normal,0,0,0
51013,failure,0,0,0
40003,normal,0,0,0
51012,failure,0,0,0
40008,normal,0,0,0
50004,normal,0,0,0
40013,normal,0,0,0
50008,failure,0,0,0
41012,normal,0,0,0
50010,failure,0,0,0
41013,normal,0,0,0
40011,normal,0,0,0
40007,normal,0,0,0
51010,failure,0,0,0
40004,normal,0,0,0
40010,normal,0,0,0
40006,normal,0,0,0
50013,failure,0,0,0
50005,failure,0,0,0
50006,failure,0,0,0
50007,failure,0,0,0
50009,failure,0,0,0
