id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(1.0000),tensor(0.9643)
50006,failure,failure,tensor(0.9474),tensor(0.9080)
41010,normal,normal,tensor(1.),tensor(0.9602)
40005,normal,normal,tensor(1.0000),tensor(0.9638)
40013,normal,normal,tensor(1.0000),tensor(0.9540)
40004,normal,normal,tensor(1.0000),tensor(0.9540)
40008,normal,normal,tensor(1.),tensor(0.9540)
50008,failure,failure,tensor(0.7689),tensor(0.7485)
51013,failure,failure,tensor(1.0000),tensor(0.9811)
41013,normal,normal,tensor(0.9501),tensor(0.9540)
50004,failure,failure,tensor(0.9943),tensor(0.9753)
50005,failure,failure,tensor(0.9311),tensor(0.8689)
40006,normal,normal,tensor(1.),tensor(0.9540)
41012,normal,normal,tensor(1.),tensor(0.9602)
50003,failure,failure,tensor(0.9656),tensor(0.9172)
40009,normal,normal,tensor(0.9271),tensor(0.9602)
50012,failure,failure,tensor(0.9503),tensor(0.9191)
50009,failure,failure,tensor(1.),tensor(0.9781)
51010,failure,failure,tensor(1.0000),tensor(0.9718)
51011,failure,failure,tensor(0.9701),tensor(0.9364)
50011,failure,failure,tensor(0.9499),tensor(0.9308)
50007,failure,failure,tensor(0.9908),tensor(0.9838)
51009,failure,failure,tensor(0.9399),tensor(0.9445)
40012,normal,normal,tensor(1.0000),tensor(0.9540)
40010,normal,normal,tensor(0.6776),tensor(0.6870)
40003,normal,normal,tensor(1.0000),tensor(0.9540)
40007,normal,normal,tensor(1.),tensor(0.9638)
50010,failure,failure,tensor(0.9414),tensor(0.9056)
51012,failure,failure,tensor(0.9167),tensor(0.8760)
41009,normal,normal,tensor(1.),tensor(0.9638)
41011,normal,normal,tensor(0.8778),tensor(0.9540)
40011,normal,normal,tensor(1.0000),tensor(0.9540)
