id,kpi1,kpi2,kpi3,kpi4,kpi5
50013,istio_success_rate, net_send_packet, istio_count, diskio, cpu_usage
50006,istio_duration, net_send_packet, istio_success_rate, net_recv_packet, diskio
41010,,,,,
40005,Not Applicable,,,,
40013,N/A,,,,
40004,N/A,,,,
40008,N/A,,,,
50008,cpu_usage, istio_count, diskio, istio_duration, net_recv_packet
51013,istio_duration, net_send_packet, istio_success_rate, net_recv_packet, diskio
41013,N/A,,,,
50004,istio_count, diskio, istio_duration, istio_success_rate, net_send_packet
50005,istio_duration, net_recv_packet, net_send_packet, istio_success_rate, diskio
40006,N/A,,,,
41012,,,,,
50003,istio_success_rate, istio_count, diskio, net_recv_packet, net_send_packet
40009,,,,,
50012,cpu_usage, istio_count, istio_duration, net_recv_packet, istio_success_rate
50009,istio_count, diskio, istio_duration, net_recv_packet, istio_success_rate
51010,istio_duration, istio_success_rate, diskio, net_send_packet, net_recv_packet
51011,istio_duration, net_send_packet, istio_success_rate, net_recv_packet, diskio
50011,istio_duration, istio_count, net_recv_packet, istio_success_rate, net_send_packet
50007,net_send_packet, istio_count, istio_duration, net_recv_packet, istio_success_rate
51009,istio_count, net_send_packet, istio_success_rate, diskio, net_recv_packet
40012,N/A,,,,
40010,None,,,,
40003,N/A,,,,
40007,Not applicable,,,,
50010,istio_success_rate, net_send_packet, net_recv_packet, istio_count, diskio
51012,istio_count, istio_duration, istio_success_rate, net_recv_packet, net_send_packet
41009,Not Applicable,,,,
41011,N/A,,,,
40011,N/A,,,,
