id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.6918),tensor(0.6341)
51011,failure,failure,tensor(0.2888),tensor(0.3194)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
41011,normal,normal,tensor(0.2105),tensor(0.4136)
50004,failure,failure,tensor(0.7329),tensor(0.5932)
50009,failure,failure,tensor(0.3050),tensor(0.2799)
40005,normal,normal,tensor(0.2312),tensor(0.4136)
41010,normal,normal,tensor(0.4208),tensor(0.5780)
40009,normal,normal,tensor(0.2312),tensor(0.4136)
50012,failure,failure,tensor(0.2027),tensor(0.1789)
50003,failure,failure,tensor(0.5491),tensor(0.6700)
50006,failure,failure,tensor(0.2349),tensor(0.3750)
50013,failure,failure,tensor(0.3770),tensor(0.3296)
51012,failure,failure,tensor(0.8219),tensor(0.6209)
51013,failure,failure,tensor(0.2004),tensor(0.1743)
41013,normal,normal,tensor(0.3909),tensor(0.5780)
40010,normal,normal,tensor(0.6666),tensor(0.7188)
40012,normal,normal,tensor(0.7604),tensor(0.8424)
40013,normal,normal,tensor(0.2105),tensor(0.4136)
40003,normal,normal,tensor(0.2636),tensor(0.2293)
51009,failure,failure,tensor(0.1788),tensor(0.2448)
50008,failure,failure,tensor(0.3168),tensor(0.4221)
50011,failure,failure,tensor(0.8194),tensor(0.8386)
51010,failure,failure,tensor(0.2799),tensor(0.3083)
40004,normal,normal,tensor(0.7432),tensor(0.3816)
40006,normal,normal,tensor(0.2105),tensor(0.4136)
50007,failure,failure,tensor(0.7888),tensor(0.5801)
40008,normal,normal,tensor(0.1933),tensor(0.3989)
40007,normal,normal,tensor(0.2105),tensor(0.4136)
41012,normal,normal,tensor(0.4916),tensor(0.5754)
41009,normal,normal,tensor(0.7820),tensor(0.4541)
50010,failure,failure,tensor(0.7696),tensor(0.6364)
