id,change_type,real_type,reason_score,solution_score
10037,failure,failure,tensor(0.2853),tensor(0.2415)
10045,failure,failure,tensor(0.9189),tensor(0.7585)
10047,failure,failure,tensor(0.9149),tensor(0.6579)
10051,failure,failure,tensor(0.2572),tensor(0.2484)
10054,failure,failure,tensor(0.8996),tensor(0.6875)
10062,failure,failure,tensor(0.2149),tensor(0.2950)
10067,failure,failure,tensor(0.1885),tensor(0.1488)
10077,failure,failure,tensor(0.1680),tensor(0.1916)
10081,failure,failure,tensor(0.2005),tensor(0.1194)
10082,failure,failure,tensor(0.2233),tensor(0.1458)
10076,failure,failure,tensor(0.9157),tensor(0.8644)
10041,failure,failure,tensor(0.9098),tensor(0.6965)
