id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.8026),tensor(0.8814)
51012,failure,failure,tensor(0.7438),tensor(0.8462)
40007,normal,normal,tensor(0.3273),tensor(0.3989)
50006,failure,failure,tensor(0.9491),tensor(0.9133)
41011,normal,normal,tensor(0.3287),tensor(0.5780)
51009,failure,failure,tensor(0.6594),tensor(0.6503)
50013,failure,failure,tensor(1.0000),tensor(0.7503)
41012,normal,normal,tensor(0.2312),tensor(0.3989)
40006,normal,normal,tensor(0.2795),tensor(0.3989)
40003,normal,normal,tensor(0.9886),tensor(0.9602)
40011,normal,normal,tensor(0.9242),tensor(0.6210)
40009,normal,normal,tensor(0.3403),tensor(0.5533)
50007,failure,failure,tensor(0.5414),tensor(0.4928)
50003,failure,failure,tensor(0.2808),tensor(0.3409)
40005,normal,normal,tensor(0.9598),tensor(0.6210)
50011,normal,failure,tensor(0.1882),tensor(0.2864)
50009,failure,failure,tensor(0.8793),tensor(0.9255)
40008,normal,normal,tensor(0.2702),tensor(0.4136)
40013,normal,normal,tensor(0.3537),tensor(0.5780)
50005,failure,failure,tensor(0.8379),tensor(0.5016)
51011,failure,failure,tensor(0.8080),tensor(0.8832)
40012,normal,normal,tensor(0.1697),tensor(0.4449)
41010,normal,normal,tensor(0.9252),tensor(0.9094)
40010,normal,normal,tensor(0.1990),tensor(0.4136)
50010,failure,failure,tensor(0.3241),tensor(0.4483)
50004,failure,failure,tensor(0.2486),tensor(0.2318)
50008,failure,failure,tensor(0.7112),tensor(0.6693)
51010,failure,failure,tensor(0.3600),tensor(0.4472)
41013,normal,normal,tensor(0.3909),tensor(0.5780)
41009,normal,normal,tensor(0.2278),tensor(0.3989)
51013,failure,failure,tensor(0.7040),tensor(0.6691)
40004,normal,normal,tensor(0.3847),tensor(0.5780)
