id,kpi1,kpi2,kpi3,kpi4,kpi5
50012,request_count, request_success_rate,,,
51012,request_success_rate, request_count,,,
40007,,,,,
50006,request_count, request_success_rate,,,
41011,,,,,
51009,request_success_rate, request_count,,,
50013,request_count, request_success_rate,,,
41012,,,,,
40006,,,,,
40003,,,,,
40011,,,,,
40009,Start string not found.,,,,
50007,request_success_rate, request_count,,,
50003,request_success_rate, request_count,,,
40005,,,,,
50011,,,,,
50009,request_success_rate, request_count,,,
40008,Start string not found.,,,,
40013,,,,,
50005,request_count, request_success_rate,,,
51011,request_success_rate, request_count,,,
40012,None,,,,
41010,Start string not found.,,,,
40010,Start string not found.,,,,
50010,request_success_rate, request_count,,,
50004,request_success_rate, request_count,,,
50008,request_success_rate, request_count,,,
51010,request_count, request_success_rate,,,
41013,,,,,
41009,,,,,
51013,request_success_rate, request_count,,,
40004,,,,,
