id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.6920),tensor(0.9540)
40012,normal,normal,tensor(0.6688),tensor(0.7188)
51009,failure,failure,tensor(0.5260),tensor(0.6103)
41009,normal,normal,tensor(0.4300),tensor(0.5533)
51011,failure,failure,tensor(0.7096),tensor(0.7100)
50012,failure,failure,tensor(0.8705),tensor(0.8638)
50003,failure,failure,tensor(0.5193),tensor(0.6213)
41011,normal,normal,tensor(0.7323),tensor(0.7188)
40005,normal,normal,tensor(0.6854),tensor(0.7188)
50011,failure,failure,tensor(0.7635),tensor(0.7700)
41010,normal,normal,tensor(0.6498),tensor(0.7188)
51013,failure,failure,tensor(0.8623),tensor(0.8717)
40003,normal,normal,tensor(0.3578),tensor(0.4363)
51012,failure,failure,tensor(0.9055),tensor(0.8596)
40008,normal,normal,tensor(0.6730),tensor(0.9540)
50004,failure,failure,tensor(0.8902),tensor(0.8495)
40013,normal,normal,tensor(0.5067),tensor(0.4541)
50008,failure,failure,tensor(0.1865),tensor(0.2341)
41012,normal,normal,tensor(0.5139),tensor(0.5754)
50010,failure,failure,tensor(0.5886),tensor(0.5550)
41013,normal,normal,tensor(0.7178),tensor(0.9540)
40011,normal,normal,tensor(0.6650),tensor(0.8424)
40007,normal,normal,tensor(0.6854),tensor(0.8424)
51010,failure,failure,tensor(0.8674),tensor(0.6929)
40004,normal,normal,tensor(0.8031),tensor(0.7188)
40010,normal,normal,tensor(0.6779),tensor(0.7188)
40006,normal,normal,tensor(0.6899),tensor(0.7188)
50013,failure,failure,tensor(0.6283),tensor(0.7144)
50005,failure,failure,tensor(0.9103),tensor(0.8944)
50006,failure,failure,tensor(0.8666),tensor(0.8019)
50007,failure,failure,tensor(0.9055),tensor(0.8615)
50009,failure,failure,tensor(0.5754),tensor(0.4284)
