id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(0.3397),tensor(0.5533)
51013,failure,failure,tensor(0.2006),tensor(0.1815)
40012,normal,normal,tensor(0.9758),tensor(0.9540)
40010,normal,normal,tensor(1.),tensor(0.9478)
41012,normal,normal,tensor(0.9388),tensor(0.6702)
51011,failure,failure,tensor(0.7245),tensor(0.6151)
41011,normal,normal,tensor(0.9241),tensor(0.6702)
40013,normal,normal,tensor(0.9339),tensor(0.9602)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
50008,failure,failure,tensor(0.9167),tensor(0.8271)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
51012,normal,failure,tensor(0.5117),tensor(0.6642)
51010,normal,failure,tensor(0.8044),tensor(0.4850)
40009,normal,normal,tensor(0.9219),tensor(0.6210)
41013,normal,normal,tensor(0.9647),tensor(0.9602)
50007,failure,failure,tensor(1.0000),tensor(0.8998)
40003,normal,normal,tensor(0.9344),tensor(0.6702)
41010,normal,normal,tensor(1.0000),tensor(0.9586)
50005,failure,failure,tensor(0.9210),tensor(0.7978)
40011,normal,normal,tensor(0.9300),tensor(0.7143)
40008,normal,normal,tensor(0.8122),tensor(0.6210)
50003,failure,failure,tensor(0.7284),tensor(0.6308)
50006,normal,failure,tensor(0.9171),tensor(0.8118)
51009,normal,failure,tensor(0.4854),tensor(0.6642)
50011,failure,failure,tensor(0.8197),tensor(0.8725)
50009,normal,failure,tensor(0.8450),tensor(0.4850)
50010,failure,failure,tensor(0.8320),tensor(0.6409)
50004,failure,failure,tensor(0.9944),tensor(0.7613)
50013,failure,failure,tensor(0.8989),tensor(0.7982)
50012,normal,failure,tensor(0.8561),tensor(0.8113)
41009,normal,normal,tensor(1.),tensor(0.9478)
40004,normal,normal,tensor(1.0000),tensor(0.9602)
