id,kpi1,kpi2,kpi3,kpi4,kpi5
51012,memory_usage, istio_duration, net_send_packet, net_recv_packet, cpu_usage
50005,memory_usage,cpu_usage,net_send_packet,istio_duration,net_recv_packet
41012,,,,,
40008,Start string not found.,,,,
50007,istio_duration, istio_duration, net_send_packet, memory_usage, net_recv_packet
50004,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
40012,Start string not found.,,,,
50010,memory_usage, net_send_packet, istio_duration, net_recv_packet, cpu_usage
51013,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50011,istio_duration, istio_duration, net_send_packet, memory_usage, cpu_usage
51009,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50012,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50008,istio_duration, istio_duration, net_send_packet, memory_usage, cpu_usage
40007,Start string not found.,,,,
40003,Start string not found.,,,,
41009,None,,,,
50009,memory_usage, net_send_packet, istio_duration, net_recv_packet, cpu_usage
51010,memory_usage, istio_duration, net_send_packet, net_recv_packet, cpu_usage
41010,,,,,
40004,None,,,,
40013,Start string not found.,,,,
50013,memory_usage, cpu_usage, net_send_packet, istio_duration, net_recv_packet
40005,Start string not found.,,,,
40006,,,,,
51011,istio_duration, net_send_packet, net_recv_packet, memory_usage, cpu_usage
40010,None,,,,
50006,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50003,istio_duration, net_send_packet, net_recv_packet, memory_usage,
41013,No KPIs exceeded thresholds.,,,,
40009,Start string not found.,,,,
41011,Start string not found.,,,,
40011,Start string not found.,,,,
