id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.6371),tensor(0.7035)
50005,failure,failure,tensor(0.6913),tensor(0.7131)
41012,normal,normal,tensor(0.2105),tensor(0.3989)
40008,normal,normal,tensor(0.2304),tensor(0.4136)
50007,failure,failure,tensor(0.9073),tensor(0.6969)
50004,failure,failure,tensor(0.7381),tensor(0.5784)
40012,normal,normal,tensor(0.4943),tensor(0.4541)
50010,failure,failure,tensor(0.6857),tensor(0.5608)
51013,failure,failure,tensor(0.7126),tensor(0.5618)
50011,failure,failure,tensor(0.7330),tensor(0.6001)
51009,failure,failure,tensor(0.5525),tensor(0.6956)
50012,failure,failure,tensor(0.5686),tensor(0.7129)
50008,failure,failure,tensor(0.8212),tensor(0.5854)
40007,normal,normal,tensor(0.7543),tensor(0.5189)
40003,normal,normal,tensor(0.2105),tensor(0.4136)
41009,normal,normal,tensor(0.2096),tensor(0.4404)
50009,failure,failure,tensor(0.2435),tensor(0.3891)
51010,failure,failure,tensor(0.1909),tensor(0.1398)
41010,normal,normal,tensor(0.6766),tensor(0.8424)
40004,normal,normal,tensor(0.2457),tensor(0.3989)
40013,normal,normal,tensor(0.2105),tensor(0.4136)
50013,failure,failure,tensor(0.5381),tensor(0.7038)
40005,normal,normal,tensor(0.2439),tensor(0.4136)
40006,normal,normal,tensor(0.2227),tensor(0.3989)
51011,failure,failure,tensor(0.5091),tensor(0.5690)
40010,normal,normal,tensor(0.2361),tensor(0.4467)
50006,failure,failure,tensor(0.2749),tensor(0.3917)
50003,failure,failure,tensor(0.2099),tensor(0.3334)
41013,normal,normal,tensor(0.7499),tensor(0.7234)
40009,normal,normal,tensor(0.5532),tensor(0.4453)
41011,normal,normal,tensor(0.5363),tensor(0.4541)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
