id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.8478),tensor(0.8106)
<built-in function id>,failure,failure,tensor(0.8204),tensor(0.8709)
<built-in function id>,failure,failure,tensor(0.9024),tensor(0.6274)
<built-in function id>,failure,failure,tensor(0.8569),tensor(0.7872)
<built-in function id>,failure,failure,tensor(0.7864),tensor(0.8682)
<built-in function id>,failure,failure,tensor(0.7929),tensor(0.8830)
<built-in function id>,failure,failure,tensor(0.7799),tensor(0.7039)
<built-in function id>,failure,failure,tensor(0.7912),tensor(0.7688)
<built-in function id>,failure,failure,tensor(0.9196),tensor(0.7003)
<built-in function id>,failure,failure,tensor(0.8438),tensor(0.7232)
<built-in function id>,failure,failure,tensor(0.8993),tensor(0.6572)
<built-in function id>,failure,failure,tensor(0.8968),tensor(0.7910)
<built-in function id>,failure,failure,tensor(0.9131),tensor(0.9556)
<built-in function id>,failure,failure,tensor(0.9100),tensor(0.7761)
<built-in function id>,failure,failure,tensor(0.9246),tensor(0.7761)
<built-in function id>,failure,failure,tensor(0.8440),tensor(0.7070)
<built-in function id>,failure,failure,tensor(0.9166),tensor(0.8405)
<built-in function id>,failure,failure,tensor(0.9209),tensor(0.7761)
<built-in function id>,failure,failure,tensor(0.8457),tensor(0.7176)
<built-in function id>,failure,failure,tensor(0.8520),tensor(0.6773)
