id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.2243),tensor(0.3989)
50007,failure,failure,tensor(0.3383),tensor(0.2367)
50012,failure,failure,tensor(0.2896),tensor(0.3055)
40004,normal,normal,tensor(0.2105),tensor(0.4136)
40009,normal,normal,tensor(0.2105),tensor(0.3989)
40010,normal,normal,tensor(0.2105),tensor(0.3989)
40006,normal,normal,tensor(0.4121),tensor(0.4875)
51010,failure,failure,tensor(0.5760),tensor(0.6227)
40012,normal,normal,tensor(0.2147),tensor(0.2293)
50013,failure,failure,tensor(0.2823),tensor(0.3658)
50009,failure,failure,tensor(0.2434),tensor(0.2780)
41009,normal,normal,tensor(0.2105),tensor(0.3989)
40013,normal,normal,tensor(0.6456),tensor(0.4541)
41013,normal,normal,tensor(0.2105),tensor(0.3989)
51011,failure,failure,tensor(0.2799),tensor(0.2178)
40008,normal,normal,tensor(0.1854),tensor(0.3989)
40007,normal,normal,tensor(0.2105),tensor(0.3989)
50010,failure,failure,tensor(0.7023),tensor(0.6355)
41011,normal,normal,tensor(0.2105),tensor(0.4136)
50003,failure,failure,tensor(0.3173),tensor(0.3190)
40011,normal,normal,tensor(0.2105),tensor(0.3989)
41010,normal,normal,tensor(0.2097),tensor(0.4136)
41012,normal,normal,tensor(0.2304),tensor(0.4136)
50004,failure,failure,tensor(0.8069),tensor(0.3875)
50008,failure,failure,tensor(0.3396),tensor(0.2608)
50011,failure,failure,tensor(0.3296),tensor(0.2461)
50005,failure,failure,tensor(0.2945),tensor(0.4131)
50006,failure,failure,tensor(0.2886),tensor(0.3271)
40005,normal,normal,tensor(0.2105),tensor(0.4136)
51013,failure,failure,tensor(0.2225),tensor(0.1681)
51012,failure,failure,tensor(0.1306),tensor(0.1664)
51009,failure,failure,tensor(0.3054),tensor(0.3323)
