id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.8474),tensor(0.7416)
<built-in function id>,failure,failure,tensor(0.8299),tensor(0.4585)
<built-in function id>,failure,failure,tensor(0.8257),tensor(0.7319)
<built-in function id>,failure,failure,tensor(0.6294),tensor(0.6468)
<built-in function id>,failure,failure,tensor(0.6403),tensor(0.6079)
<built-in function id>,failure,failure,tensor(0.8886),tensor(0.5791)
<built-in function id>,failure,failure,tensor(0.8920),tensor(0.5226)
<built-in function id>,failure,failure,tensor(0.8797),tensor(0.7089)
<built-in function id>,failure,failure,tensor(0.8846),tensor(0.5127)
<built-in function id>,failure,failure,tensor(0.7896),tensor(0.5663)
<built-in function id>,failure,failure,tensor(0.7091),tensor(0.5773)
<built-in function id>,failure,failure,tensor(0.8586),tensor(0.9722)
<built-in function id>,failure,failure,tensor(0.8586),tensor(0.9722)
<built-in function id>,failure,failure,tensor(0.8495),tensor(0.6819)
<built-in function id>,failure,failure,tensor(0.8606),tensor(0.6684)
<built-in function id>,failure,failure,tensor(0.8526),tensor(0.6214)
<built-in function id>,failure,failure,tensor(0.8791),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8803),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.9034),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8129),tensor(0.7849)
<built-in function id>,failure,failure,tensor(0.8082),tensor(0.7675)
<built-in function id>,failure,failure,tensor(0.9039),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8791),tensor(0.8704)
<built-in function id>,failure,failure,tensor(0.9039),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8769),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8799),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8806),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8843),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8252),tensor(0.7671)
<built-in function id>,failure,failure,tensor(0.9039),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8643),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.9034),tensor(0.8640)
<built-in function id>,failure,failure,tensor(0.8252),tensor(0.7949)
<built-in function id>,failure,failure,tensor(0.8581),tensor(0.5483)
<built-in function id>,failure,failure,tensor(0.8325),tensor(0.5831)
