id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.3403),tensor(0.2885)
40012,normal,normal,tensor(0.3241),tensor(0.2924)
51009,normal,failure,tensor(0.5289),tensor(0.7932)
41009,normal,normal,tensor(0.3272),tensor(0.2885)
51011,failure,failure,tensor(0.6133),tensor(0.6653)
50012,normal,failure,tensor(0.5589),tensor(0.7974)
50003,failure,failure,tensor(0.6826),tensor(0.6912)
41011,normal,normal,tensor(0.3438),tensor(0.2963)
40005,normal,normal,tensor(0.3237),tensor(0.4021)
50011,normal,failure,tensor(0.5008),tensor(0.4815)
41010,normal,normal,tensor(0.2563),tensor(0.2963)
51013,failure,failure,tensor(0.6973),tensor(0.6912)
40003,normal,normal,tensor(0.3114),tensor(0.2963)
51012,normal,failure,tensor(0.4688),tensor(0.4678)
40008,normal,normal,tensor(0.2871),tensor(0.2963)
50004,normal,failure,tensor(0.5364),tensor(0.7974)
40013,normal,normal,tensor(0.3341),tensor(0.2747)
50008,failure,failure,tensor(0.6886),tensor(0.6912)
41012,normal,normal,tensor(0.3228),tensor(0.2758)
50010,normal,failure,tensor(0.4401),tensor(0.5424)
41013,normal,normal,tensor(0.2833),tensor(0.2963)
40011,normal,normal,tensor(0.3130),tensor(0.2963)
40007,normal,normal,tensor(0.3382),tensor(0.2963)
51010,normal,failure,tensor(0.4895),tensor(0.5424)
40004,normal,normal,tensor(0.3018),tensor(0.2758)
40010,normal,normal,tensor(0.3306),tensor(0.2963)
40006,normal,normal,tensor(0.3309),tensor(0.2963)
50013,normal,failure,tensor(0.4807),tensor(0.5424)
50005,normal,failure,tensor(0.5042),tensor(0.4862)
50006,failure,failure,tensor(0.6901),tensor(0.7031)
50007,failure,failure,tensor(0.6905),tensor(0.6912)
50009,failure,failure,tensor(0.6658),tensor(0.6653)
